y,ds
69.3529553425513,2000-01-02
66.104897546744,2000-01-09
55.3664207524425,2000-01-16
61.2659542999291,2000-01-23
57.686462035162,2000-01-30
40.8495910119978,2000-02-06
12.2136528938604,2000-02-13
54.9024124958986,2000-02-20
53.6429615138509,2000-02-27
47.9422886477402,2000-03-05
51.2566333373394,2000-03-12
52.1846498504272,2000-03-19
40.7170172244139,2000-03-26
12.2136528938604,2000-04-02
62.5254052819769,2000-04-09
60.7356591495933,2000-04-16
57.553888247578,2000-04-23
59.0121999110017,2000-04-30
56.6921586282822,2000-05-07
38.5295497292784,2000-05-14
12.2136528938604,2000-05-21
50.9251988683795,2000-05-28
48.5388706918681,2000-06-04
45.1582391084768,2000-06-11
57.0898799910341,2000-06-18
56.9573062034501,2000-06-25
39.7890007113261,2000-07-02
12.2136528938604,2000-07-09
68.1597912542956,2000-07-16
66.9666271660398,2000-07-23
57.1561668848261,2000-07-30
59.8739295302975,2000-08-06
62.7242659633528,2000-08-13
42.7056240381734,2000-08-20
12.2136528938604,2000-08-27
50.5937643994196,2000-09-03
50.4611906118356,2000-09-10
51.5880678062994,2000-09-17
52.9138056821391,2000-09-24
51.0577726559635,2000-10-01
41.8438944188776,2000-10-08
12.2136528938604,2000-10-15
70.3472587494311,2000-10-22
53.245240151099,2000-10-29
52.3172236380112,2000-11-05
59.4099212737536,2000-11-12
57.8853227165379,2000-11-19
37.6015332161906,2000-11-26
12.2136528938604,2000-12-03
50.6600512932116,2000-12-10
51.5880678062994,2000-12-17
48.737731373244,2000-12-24
60.2716508930494,2000-12-31
56.2281503717383,2001-01-07
42.1753288878375,2001-01-14
12.2136528938604,2001-01-21
71.0764145811429,2001-01-28
62.3928314943929,2001-02-04
57.421314459994,2001-02-11
57.8853227165379,2001-02-18
62.3265446006009,2001-02-25
37.2700987472307,2001-03-04
12.2136528938604,2001-03-11
51.1240595497555,2001-03-18
48.804018267036,2001-03-25
48.0085755415322,2001-04-01
53.311527044891,2001-04-08
51.3229202311314,2001-04-15
40.4518696492459,2001-04-22
12.2136528938604,2001-04-29
72.7998738197345,2001-05-06
62.4591183881849,2001-05-13
57.8190358227459,2001-05-20
61.5973887688891,2001-05-27
57.0898799910341,2001-06-03
39.4575662423662,2001-06-10
12.2136528938604,2001-06-17
74.921054421078,2001-06-24
64.8454465646963,2001-07-01
62.2602577068089,2001-07-08
75.7827840403738,2001-07-15
12.2136528938604,2001-07-22
56.4932979469062,2001-07-29
12.2136528938604,2001-08-05
12.2136528938604,2001-08-12
56.7584455220742,2001-08-19
52.3172236380112,2001-08-26
54.4384042393547,2001-09-02
52.1183629566352,2001-09-09
38.7284104106543,2001-09-16
12.2136528938604,2001-09-23
69.4855291301353,2001-09-30
60.8019460433853,2001-10-07
56.2944372655303,2001-10-14
56.8247324158662,2001-10-21
56.6921586282822,2001-10-28
37.9992545789425,2001-11-04
12.2136528938604,2001-11-11
45.8211080463967,2001-11-18
52.1183629566352,2001-11-25
47.1468459222364,2001-12-02
49.2680265235799,2001-12-09
50.6600512932116,2001-12-16
35.1489181458871,2001-12-23
12.2136528938604,2001-12-30
62.7242659633528,2002-01-06
55.1675600710665,2002-01-13
50.5937643994196,2002-01-20
52.1846498504272,2002-01-27
53.311527044891,2002-02-03
39.5901400299501,2002-02-10
12.2136528938604,2002-02-17
67.0992009536238,2002-02-24
70.2146849618471,2002-03-03
12.2136528938604,2002-03-10
70.744980112183,2002-03-17
60.0065033178814,2002-03-24
43.3022060823013,2002-03-31
12.2136528938604,2002-04-07
49.002878948412,2002-04-14
55.9630027965704,2002-04-21
54.3721173455627,2002-04-28
12.2136528938604,2002-05-05
60.4705115744253,2002-05-12
38.0655414727345,2002-05-19
12.2136528938604,2002-05-26
67.4306354225837,2002-06-02
58.6807654420417,2002-06-09
50.9914857621715,2002-06-16
57.553888247578,2002-06-23
56.5595848406982,2002-06-30
37.3363856410226,2002-07-07
12.2136528938604,2002-07-14
12.2136528938604,2002-07-21
55.3664207524425,2002-07-28
53.9743959828108,2002-08-04
53.245240151099,2002-08-11
52.4497974255952,2002-08-18
35.4140657210551,2002-08-25
12.2136528938604,2002-09-01
67.0329140598318,2002-09-08
60.2053639992574,2002-09-15
55.3664207524425,2002-09-22
60.8682329371772,2002-09-29
67.8946436791276,2002-10-06
44.2302225953891,2002-10-13
12.2136528938604,2002-10-20
59.1447736985856,2002-10-27
55.1675600710665,2002-11-03
48.0748624353242,2002-11-10
59.2110605923776,2002-11-17
56.0955765841543,2002-11-24
33.6906064824635,2002-12-01
12.2136528938604,2002-12-08
55.3001338586505,2002-12-15
51.0577726559635,2002-12-22
46.1525425153566,2002-12-29
49.0691658422039,2003-01-05
53.245240151099,2003-01-12
36.9386642782707,2003-01-19
12.2136528938604,2003-01-26
67.5632092101677,2003-02-02
58.3493309730818,2003-02-09
56.0292896903623,2003-02-16
53.4441008324749,2003-02-23
60.5367984682173,2003-03-02
38.7284104106543,2003-03-09
12.2136528938604,2003-03-16
53.178953257307,2003-03-23
53.178953257307,2003-03-30
49.2017396297879,2003-04-06
51.6543547000914,2003-04-13
58.8133392296257,2003-04-20
44.7605177457249,2003-04-27
12.2136528938604,2003-05-04
59.8076426365055,2003-05-11
56.0955765841543,2003-05-18
57.1561668848261,2003-05-25
57.553888247578,2003-06-01
55.7641421151944,2003-06-08
35.0826312520952,2003-06-15
12.2136528938604,2003-06-22
51.4554940187154,2003-06-29
49.002878948412,2003-07-06
47.7434279663643,2003-07-13
53.245240151099,2003-07-20
47.9422886477402,2003-07-27
39.0598448796142,2003-08-03
12.2136528938604,2003-08-10
65.5083155026162,2003-08-17
58.0178965041219,2003-08-24
54.7035518145226,2003-08-31
56.8247324158662,2003-09-07
52.7149450007631,2003-09-14
36.7398035968948,2003-09-21
12.2136528938604,2003-09-28
47.3457066036123,2003-10-05
48.2737231167001,2003-10-12
44.0976488078051,2003-10-19
50.7926250807955,2003-10-26
43.3022060823013,2003-11-02
32.6300161817917,2003-11-09
12.2136528938604,2003-11-16
70.3472587494311,2003-11-23
58.2167571854978,2003-11-30
62.3928314943929,2003-12-07
61.796249450265,2003-12-14
54.9686993896906,2003-12-21
38.2644021541104,2003-12-28
12.2136528938604,2004-01-04
50.5937643994196,2004-01-11
48.804018267036,2004-01-18
42.9707716133413,2004-01-25
45.8873949401887,2004-02-01
49.1354527359959,2004-02-08
37.6015332161906,2004-02-15
12.2136528938604,2004-02-22
62.6579790695608,2004-02-29
61.5973887688891,2004-03-07
54.9024124958986,2004-03-14
52.5823712131791,2004-03-21
50.0634692490837,2004-03-28
34.2871885265913,2004-04-04
12.2136528938604,2004-04-11
47.2131328160284,2004-04-18
49.5331740987478,2004-04-25
44.694230851933,2004-05-02
46.5502638781085,2004-05-09
47.1468459222364,2004-05-16
35.4803526148471,2004-05-23
12.2136528938604,2004-05-30
69.1540946611753,2004-06-06
56.4270110531143,2004-06-13
52.7812318945551,2004-06-20
57.62017514137,2004-06-27
62.4591183881849,2004-07-04
38.5295497292784,2004-07-11
12.2136528938604,2004-07-18
54.9686993896906,2004-07-25
54.1732566641868,2004-08-01
47.7434279663643,2004-08-08
47.8097148601562,2004-08-15
47.6771410725723,2004-08-22
36.6735167031028,2004-08-29
12.2136528938604,2004-09-05
69.0878077673833,2004-09-12
64.2488645205684,2004-09-19
58.2167571854978,2004-09-26
59.8739295302975,2004-10-03
53.9743959828108,2004-10-10
37.4689594286066,2004-10-17
12.2136528938604,2004-10-24
52.1183629566352,2004-10-31
51.4554940187154,2004-11-07
44.296509489181,2004-11-14
49.5331740987478,2004-11-21
50.3949037180436,2004-11-28
39.0598448796142,2004-12-05
12.2136528938604,2004-12-12
68.4912257232555,2004-12-19
60.5367984682173,2004-12-26
50.3949037180436,2005-01-02
61.1996674061372,2005-01-09
56.8247324158662,2005-01-16
38.7284104106543,2005-01-23
12.2136528938604,2005-01-30
63.4534217950646,2005-02-06
51.5880678062994,2005-02-13
51.2566333373394,2005-02-20
12.2136528938604,2005-02-27
52.1846498504272,2005-03-06
34.6849098893432,2005-03-13
12.2136528938604,2005-03-20
69.7506767053032,2005-03-27
61.1996674061372,2005-04-03
58.4156178668738,2005-04-10
59.4099212737536,2005-04-17
63.3208480074807,2005-04-24
40.120435180286,2005-05-01
12.2136528938604,2005-05-08
53.178953257307,2005-05-15
54.8361256021066,2005-05-22
47.1468459222364,2005-05-29
50.7926250807955,2005-06-05
50.0634692490837,2005-06-12
36.6735167031028,2005-06-19
12.2136528938604,2005-06-26
60.9345198309692,2005-07-03
54.9686993896906,2005-07-10
51.1240595497555,2005-07-17
55.3664207524425,2005-07-24
54.1732566641868,2005-07-31
37.1375249596467,2005-08-07
12.2136528938604,2005-08-14
49.002878948412,2005-08-21
47.3457066036123,2005-08-28
57.7527489289539,2005-09-04
12.2136528938604,2005-09-11
63.2545611136887,2005-09-18
40.9158779057898,2005-09-25
12.2136528938604,2005-10-02
72.2032917756066,2005-10-09
65.9060368653681,2005-10-16
56.0955765841543,2005-10-23
60.7356591495933,2005-10-30
59.4762081675456,2005-11-06
41.9101813126696,2005-11-13
12.2136528938604,2005-11-20
50.5274775056276,2005-11-27
48.6051575856601,2005-12-04
46.1525425153566,2005-12-11
49.8646085677078,2005-12-18
50.7926250807955,2005-12-25
39.1261317734062,2006-01-01
12.2136528938604,2006-01-08
72.2695786693986,2006-01-15
63.1882742198967,2006-01-22
60.0727902116734,2006-01-29
58.9459130172097,2006-02-05
57.1561668848261,2006-02-12
43.8987881264291,2006-02-19
12.2136528938604,2006-02-26
53.5103877262669,2006-03-05
50.3949037180436,2006-03-12
50.3286168242517,2006-03-19
54.2395435579788,2006-03-26
56.6258717344902,2006-04-02
43.4347798698852,2006-04-09
12.2136528938604,2006-04-16
73.2638820762784,2006-04-23
62.8568397509368,2006-04-30
61.1996674061372,2006-05-07
66.5689058032879,2006-05-14
53.377813938683,2006-05-21
38.7284104106543,2006-05-28
12.2136528938604,2006-06-04
55.3664207524425,2006-06-11
53.245240151099,2006-06-18
54.4384042393547,2006-06-25
51.5217809125074,2006-07-02
57.8190358227459,2006-07-09
45.4896735774368,2006-07-16
12.2136528938604,2006-07-23
82.4114734195723,2006-07-30
71.3415621563108,2006-08-06
68.4249388294635,2006-08-13
68.8226601922154,2006-08-20
71.0764145811429,2006-08-27
50.9914857621715,2006-09-03
12.2136528938604,2006-09-10
83.0743423574921,2006-09-17
33.2928851197116,2006-09-24
12.2136528938604,2006-10-01
12.2136528938604,2006-10-08
61.796249450265,2006-10-15
48.4725837980761,2006-10-22
12.2136528938604,2006-10-29
73.1975951824864,2006-11-05
31.9671472438719,2006-11-12
12.2136528938604,2006-11-19
51.9195022752593,2006-11-26
48.6051575856601,2006-12-03
39.7890007113261,2006-12-10
12.2136528938604,2006-12-17
73.9930379079902,2006-12-24
63.1882742198967,2006-12-31
53.6429615138509,2007-01-07
57.0898799910341,2007-01-14
59.8739295302975,2007-01-21
38.9935579858223,2007-01-28
12.2136528938604,2007-02-04
49.9308954614997,2007-02-11
47.6771410725723,2007-02-18
47.5445672849883,2007-02-25
49.2680265235799,2007-03-04
49.7320347801238,2007-03-11
40.120435180286,2007-03-18
12.2136528938604,2007-03-25
70.479832537015,2007-04-01
56.4270110531143,2007-04-08
53.9081090890188,2007-04-15
57.355027566202,2007-04-22
52.9138056821391,2007-04-29
37.8666807913585,2007-05-06
12.2136528938604,2007-05-13
46.6165507719005,2007-05-20
49.7983216739158,2007-05-27
48.1411493291162,2007-06-03
51.7206415938833,2007-06-10
56.4932979469062,2007-06-17
43.5010667636772,2007-06-24
12.2136528938604,2007-07-01
70.612406324599,2007-07-08
62.5254052819769,2007-07-15
53.6429615138509,2007-07-22
58.8796261234177,2007-07-29
56.4932979469062,2007-08-05
41.7113206312936,2007-08-12
12.2136528938604,2007-08-19
51.9857891690513,2007-08-26
48.2074362229081,2007-09-02
48.737731373244,2007-09-09
53.9743959828108,2007-09-16
52.5160843193872,2007-09-23
36.4746560217268,2007-09-30
12.2136528938604,2007-10-07
66.5689058032879,2007-10-14
59.7413557427135,2007-10-21
51.8532153814673,2007-10-28
52.1183629566352,2007-11-04
49.6657478863318,2007-11-11
36.0106477651829,2007-11-18
12.2136528938604,2007-11-25
49.9971823552917,2007-12-02
49.5331740987478,2007-12-09
41.9101813126696,2007-12-16
46.2851163029406,2007-12-23
55.0349862834826,2007-12-30
38.9272710920303,2008-01-06
12.2136528938604,2008-01-13
69.3529553425513,2008-01-20
64.3151514143604,2008-01-27
59.0121999110017,2008-02-03
56.8247324158662,2008-02-10
53.5766746200589,2008-02-17
37.6015332161906,2008-02-24
12.2136528938604,2008-03-02
49.3343134173719,2008-03-09
48.737731373244,2008-03-16
47.9422886477402,2008-03-23
46.5502638781085,2008-03-30
46.5502638781085,2008-04-06
39.3249924547822,2008-04-13
12.2136528938604,2008-04-20
68.2260781480875,2008-04-27
58.9459130172097,2008-05-04
52.980092575931,2008-05-11
50.3286168242517,2008-05-18
50.7926250807955,2008-05-25
39.0598448796142,2008-06-01
12.2136528938604,2008-06-08
