y,ds
504.54462164532,2000-01-01
500.3215189322,2000-01-02
499.476898389576,2000-01-03
533.261720094537,2000-01-04
549.309510404394,2000-01-05
591.540537535596,2000-01-06
661.644042573391,2000-01-07
713.165895673457,2000-01-08
655.731698775022,2000-01-09
643.907011178286,2000-01-10
671.779489084879,2000-01-11
750.329199548914,2000-01-12
753.70768171941,2000-01-13
755.396922804658,2000-01-14
757.93078443253,2000-01-15
802.695673191604,2000-01-16
900.671656135992,2000-01-17
1050.16949218045,2000-01-18
1208.11353365114,2000-01-19
1238.51987318561,2000-01-20
1037.50018404109,2000-01-21
1018.07391156073,2000-01-22
951.348888693434,2000-01-23
837.32511543919,2000-01-24
769.755472029267,2000-01-25
760.464646060403,2000-01-26
839.858977067062,2000-01-27
832.257392183445,2000-01-28
775.667815827635,2000-01-29
688.67189993736,2000-01-30
608.432948388076,2000-01-31
