y,ds
7851.32168651183,2000-01-02
7851.32168651183,2000-01-09
7879.05229691983,2000-01-16
7879.35294262469,2000-01-23
7879.65675302117,2000-01-30
7886.47982817548,2000-02-06
7875.05687373694,2000-02-13
7886.96956420523,2000-02-20
7888.30110820855,2000-02-27
7882.96860281198,2000-03-05
7886.9244673495,2000-03-12
7851.32168651183,2000-03-19
7882.96860281198,2000-03-26
5952.50670850274,2000-04-02
7882.92271478334,2000-04-09
7888.81299707971,2000-04-16
6348.09316225463,2000-04-23
7889.12313685945,2000-04-30
5556.92025475084,2000-05-07
7867.1451446619,2000-05-14
7811.76304113664,2000-05-21
7867.1451446619,2000-05-28
7871.74423277322,2000-06-04
7875.05687373694,2000-06-11
7867.1451446619,2000-06-18
5556.92025475084,2000-06-25
7875.05687373694,2000-07-02
7867.1451446619,2000-07-09
5556.92025475084,2000-07-16
7896.44227742677,2000-07-23
7890.88033188702,2000-07-30
7772.20439576145,2000-08-06
7851.32168651183,2000-08-13
7890.88033188702,2000-08-20
7851.32168651183,2000-08-27
7772.20439576145,2000-09-03
5556.92025475084,2000-09-10
7890.88033188702,2000-09-17
7890.88033188702,2000-09-24
7139.26606975842,2000-10-01
5556.92025475084,2000-10-08
7901.06589189822,2000-10-15
6348.09316225463,2000-10-22
6743.67961600653,2000-10-29
7890.88033188702,2000-11-05
7851.32168651183,2000-11-12
7898.79206096206,2000-11-19
7851.32168651183,2000-11-26
7913.67956156255,2000-12-03
7890.88033188702,2000-12-10
7851.32168651183,2000-12-17
6348.09316225463,2000-12-24
6348.09316225463,2000-12-31
6348.09316225463,2001-01-07
7890.88033188702,2001-01-14
7851.32168651183,2001-01-21
7890.88033188702,2001-01-28
7867.1451446619,2001-02-04
7867.1451446619,2001-02-11
7851.32168651183,2001-02-18
7851.32168651183,2001-02-25
7890.88033188702,2001-03-04
7871.10100919942,2001-03-11
7851.32168651183,2001-03-18
7871.10100919942,2001-03-25
7890.88033188702,2001-04-01
7890.88033188702,2001-04-08
7772.20439576145,2001-04-15
7139.26606975842,2001-04-22
7851.32168651183,2001-04-29
7851.32168651183,2001-05-06
7851.32168651183,2001-05-13
7772.20439576145,2001-05-20
5556.92025475084,2001-05-27
5952.50670850274,2001-06-03
7890.88033188702,2001-06-10
5556.92025475084,2001-06-17
5952.50670850274,2001-06-24
5952.50670850274,2001-07-01
5556.92025475084,2001-07-08
7139.26606975842,2001-07-15
7851.32168651183,2001-07-22
7913.52370049978,2001-07-29
7913.81722564846,2001-08-05
7851.32168651183,2001-08-12
7139.26606975842,2001-08-19
7890.88033188702,2001-08-26
7914.61551911213,2001-09-02
7139.26606975842,2001-09-09
7851.32168651183,2001-09-16
7851.32168651183,2001-09-23
7851.32168651183,2001-09-30
7851.32168651183,2001-10-07
7890.88033188702,2001-10-14
7851.32168651183,2001-10-21
7139.26606975842,2001-10-28
7139.26686093133,2001-11-04
7851.32168651183,2001-11-11
7851.32168651183,2001-11-18
7882.96860281198,2001-11-25
7851.32168651183,2001-12-02
7890.08915897951,2001-12-09
7867.1451446619,2001-12-16
7851.32168651183,2001-12-23
5556.92025475084,2001-12-30
7893.90023887496,2002-01-06
7895.35045881441,2002-01-13
7882.96860281198,2002-01-20
7904.99802124851,2002-01-27
6348.09316225463,2002-02-03
7851.32168651183,2002-02-10
7851.32168651183,2002-02-17
7851.32168651183,2002-02-24
7894.6431502351,2002-03-03
7832.71013503571,2002-03-10
5557.71142765835,2002-03-17
7851.32168651183,2002-03-24
7811.76304113664,2002-03-31
7851.32168651183,2002-04-07
7868.89047209586,2002-04-14
7851.32168651183,2002-04-21
7851.32168651183,2002-04-28
7859.23341558687,2002-05-05
7891.91518605003,2002-05-12
7889.2228246458,2002-05-19
7851.32168651183,2002-05-26
7875.05687373694,2002-06-02
7867.1451446619,2002-06-09
6901.91419750728,2002-06-16
7896.40271878139,2002-06-23
7851.32168651183,2002-06-30
7890.49977771851,2002-07-07
7859.23341558687,2002-07-14
7875.05687373694,2002-07-21
7878.66383102225,2002-07-28
7772.20439576145,2002-08-04
7882.96860281198,2002-08-11
7851.32168651183,2002-08-18
7851.32168651183,2002-08-25
7851.32168651183,2002-09-01
7811.76304113664,2002-09-08
7851.32168651183,2002-09-15
7851.32168651183,2002-09-22
7772.20439576145,2002-09-29
7811.76304113664,2002-10-06
7851.32168651183,2002-10-13
7885.2479719585,2002-10-20
7772.20439576145,2002-10-27
