y,ds
7470.46108009075,2000-01-02
7428.00813324156,2000-01-09
7462.39541731707,2000-01-16
7343.81442181335,2000-01-23
7358.48167005436,2000-01-30
7478.86562513427,2000-02-06
7462.4099786646,2000-02-13
7395.33908817479,2000-02-20
7398.40756122737,2000-02-27
7500.85458366598,2000-03-05
7560.33901209178,2000-03-12
7545.79354966649,2000-03-19
7464.18646306346,2000-03-26
7492.37723188481,2000-04-02
7552.99479790035,2000-04-09
7680.10874305763,2000-04-16
7514.79905956587,2000-04-23
7525.25543085249,2000-04-30
7712.7857306776,2000-05-07
7707.80177854516,2000-05-14
7656.10899480768,2000-05-21
7721.15982926718,2000-05-28
7779.09545981916,2000-06-04
7778.24825414459,2000-06-11
7806.54095239866,2000-06-18
7781.91506620484,2000-06-25
7752.2297736232,2000-07-02
7758.32965448011,2000-07-09
7738.13306545366,2000-07-16
7694.82364661783,2000-07-23
7642.6741660714,2000-07-30
7706.08089201869,2000-08-06
7705.07218776241,2000-08-13
7791.94253961871,2000-08-20
7733.35297218667,2000-08-27
7821.16451659707,2000-09-03
7816.89274673482,2000-09-10
7831.79297653633,2000-09-17
7782.67093251762,2000-09-24
7866.11274890965,2000-10-01
7903.31302057651,2000-10-08
7955.65841743518,2000-10-15
7832.49854001219,2000-10-22
7804.0800846658,2000-10-29
7878.36016594266,2000-11-05
7877.60165211215,2000-11-12
7824.57451943722,2000-11-19
7833.68727547432,2000-11-26
7954.56764012917,2000-12-03
7909.49894575974,2000-12-10
7918.77849541402,2000-12-17
7831.11124072008,2000-12-24
7881.45908544918,2000-12-31
7916.75843938372,2001-01-07
7917.47988796597,2001-01-14
7827.70123787993,2001-01-21
7852.76396449969,2001-01-28
7961.21688091569,2001-02-04
7924.18207910714,2001-02-11
7862.4379942962,2001-02-18
7887.42659041944,2001-02-25
8003.47258769377,2001-03-04
8029.79420899559,2001-03-11
8015.22624266958,2001-03-18
7902.30166880249,2001-03-25
7950.47722523163,2001-04-01
8038.5429313444,2001-04-08
8094.59088175273,2001-04-15
8013.84026713633,2001-04-22
8025.95266076496,2001-04-29
8131.15442540479,2001-05-06
8137.48464030447,2001-05-13
8184.60516091701,2001-05-20
8178.75149920927,2001-05-27
8221.81072761933,2001-06-03
8217.51248257975,2001-06-10
8273.3420127751,2001-06-17
8227.34271592251,2001-06-24
8253.44988828795,2001-07-01
8289.5196698828,2001-07-08
8265.7039241153,2001-07-15
8206.97933327888,2001-07-22
8135.97952647324,2001-07-29
8201.27525632306,2001-08-05
8234.48439500736,2001-08-12
8255.31638828974,2001-08-19
8255.19724999175,2001-08-26
8332.80526105904,2001-09-02
8348.98821320221,2001-09-09
8355.06161888179,2001-09-16
8302.38528230648,2001-09-23
8367.49303839725,2001-09-30
8457.79589699443,2001-10-07
8466.8861491308,2001-10-14
8402.32642921077,2001-10-21
8330.197456092,2001-10-28
8411.52390581533,2001-11-04
8419.58692107128,2001-11-11
8359.75566782246,2001-11-18
8384.48613096672,2001-11-25
8537.80917792217,2001-12-02
8488.95585695337,2001-12-09
8512.94633889125,2001-12-16
8487.71814241318,2001-12-23
8597.09636627687,2001-12-30
8737.67161534776,2002-01-06
8699.5897202758,2002-01-13
8621.89566488219,2002-01-20
8754.16565082456,2002-01-27
8975.53784607217,2002-02-03
8962.83373223021,2002-02-10
8966.85134039009,2002-02-17
8904.10119884059,2002-02-24
8998.18206524281,2002-03-03
9059.72626246492,2002-03-10
9057.5447078529,2002-03-17
8957.82198116158,2002-03-24
8994.758824814,2002-03-31
9098.97703661601,2002-04-07
9131.82214161202,2002-04-14
9030.69358300447,2002-04-21
9021.64833866956,2002-04-28
9173.03340264443,2002-05-05
9179.66808208341,2002-05-12
9216.76112928208,2002-05-19
9154.53652000259,2002-05-26
9210.45606580086,2002-06-02
9243.47325944952,2002-06-09
9332.16113222955,2002-06-16
9256.98486620006,2002-06-23
9332.22864393174,2002-06-30
9431.0485670761,2002-07-07
9351.24311629039,2002-07-14
9288.30235346412,2002-07-21
9205.91292537097,2002-07-28
9370.73678935872,2002-08-04
9383.32705993816,2002-08-11
9415.79621741609,2002-08-18
9347.40289181863,2002-08-25
9462.65463377305,2002-09-01
9500.05744054649,2002-09-08
9555.9240359901,2002-09-15
9441.28387063201,2002-09-22
9480.05147279682,2002-09-29
9628.16552861252,2002-10-06
9631.70128854499,2002-10-13
9503.71101501807,2002-10-20
9438.4298465158,2002-10-27
9526.42804092637,2002-11-03
9514.39904410633,2002-11-10
9522.75858134839,2002-11-17
9442.97298694568,2002-11-24
9490.04188096242,2002-12-01
9609.41580802718,2002-12-08
9637.96928677795,2002-12-15
9485.484179185,2002-12-22
9554.77104201736,2002-12-29
9718.80197444407,2003-01-05
9664.46696800902,2003-01-12
9580.9894101276,2003-01-19
9620.53141122932,2003-01-26
9730.74757445552,2003-02-02
9745.82915922174,2003-02-09
9753.79554008044,2003-02-16
9660.48907261514,2003-02-23
9719.73654820383,2003-03-02
9873.28331040772,2003-03-09
9840.4739469011,2003-03-16
9753.83922412304,2003-03-23
9790.38555890983,2003-03-30
9925.0396345708,2003-04-06
9959.7949236112,2003-04-13
9949.68537714761,2003-04-20
9843.4272529323,2003-04-27
10085.1072329512,2003-05-04
10149.8403652827,2003-05-11
10228.5669525922,2003-05-18
10114.4523195041,2003-05-25
10137.9583056968,2003-06-01
10281.1122370397,2003-06-08
10316.7544445207,2003-06-15
10335.5875619146,2003-06-22
10427.5186439176,2003-06-29
10507.1215595967,2003-07-06
10345.1345108599,2003-07-13
10292.6593856323,2003-07-20
10170.4804135294,2003-07-27
10174.8488177889,2003-08-03
10240.5152001214,2003-08-10
10279.840104769,2003-08-17
10211.511643356,2003-08-24
10245.2304292039,2003-08-31
10350.508971858,2003-09-07
10389.3546757959,2003-09-14
10308.8846980592,2003-09-21
10412.7693226269,2003-09-28
10508.9192241375,2003-10-05
10516.8022081876,2003-10-12
10503.0748287418,2003-10-19
10288.0394671882,2003-10-26
10391.6302172875,2003-11-02
10360.3418527185,2003-11-09
10387.9276637378,2003-11-16
10285.3469416537,2003-11-23
10346.8726062517,2003-11-30
10441.6974251369,2003-12-07
10448.3837311716,2003-12-14
10306.8103679154,2003-12-21
10331.8201441805,2003-12-28
10476.0344063754,2004-01-04
10447.9707184053,2004-01-11
10481.2685489337,2004-01-18
10396.3335325402,2004-01-25
10527.8013206095,2004-02-01
10532.8594032384,2004-02-08
10567.6689663923,2004-02-15
10459.6423003314,2004-02-22
10505.750145411,2004-02-29
10634.751770712,2004-03-07
10604.4906430234,2004-03-14
10545.6455901301,2004-03-21
10560.4121202861,2004-03-28
10694.6942197056,2004-04-04
10725.7760778914,2004-04-11
10923.9493990033,2004-04-18
10701.4970165206,2004-04-25
10773.0011754544,2004-05-02
10800.4201928565,2004-05-09
10850.2425053156,2004-05-16
10784.0863322026,2004-05-23
10880.6532177561,2004-05-30
10936.9447397959,2004-06-06
10949.6144359073,2004-06-13
10944.0520011502,2004-06-20
11032.7253125827,2004-06-27
11113.4415094686,2004-07-04
10995.2073387879,2004-07-11
10997.6801203506,2004-07-18
10888.3124865578,2004-07-25
10867.7968716445,2004-08-01
10949.2477547013,2004-08-08
11024.9799994547,2004-08-15
11036.0876601037,2004-08-22
10965.6689834404,2004-08-29
11113.417681809,2004-09-05
11132.2243240256,2004-09-12
11097.6530374676,2004-09-19
11091.2341307239,2004-09-26
11201.6356201914,2004-10-03
11270.8351149386,2004-10-10
11232.1085492986,2004-10-17
11048.8222203996,2004-10-24
11159.7889549031,2004-10-31
11126.4169938782,2004-11-07
11154.3324208553,2004-11-14
11080.4653523448,2004-11-21
11150.4842538303,2004-11-28
11239.2078680998,2004-12-05
11244.0131127852,2004-12-12
11142.6012697802,2004-12-19
11167.0775712221,2004-12-26
11306.1662390859,2005-01-02
11311.0628231332,2005-01-09
11322.8019167614,2005-01-16
11238.0773780278,2005-01-23
11306.6838288027,2005-01-30
11309.8568788058,2005-02-06
11315.883952925,2005-02-13
11283.3684638868,2005-02-20
11287.818941196,2005-02-27
11548.6616545665,2005-03-06
11541.2353673254,2005-03-13
11470.3057197397,2005-03-20
11430.1997973608,2005-03-27
11488.3842945797,2005-04-03
11458.9796388778,2005-04-10
11549.8358286811,2005-04-17
11407.9844760629,2005-04-24
11421.1823519621,2005-05-01
11538.8751052664,2005-05-08
11629.4056503886,2005-05-15
11489.2751842969,2005-05-22
11592.1762560267,2005-05-29
11653.5946961565,2005-06-05
11723.5685898405,2005-06-12
11763.589791652,2005-06-19
11745.3867834785,2005-06-26
11796.4057739529,2005-07-03
11762.0290799483,2005-07-10
11755.7134263962,2005-07-17
11625.266256413,2005-07-24
11627.438544713,2005-07-31
11744.4667710663,2005-08-07
11779.1995562059,2005-08-14
11792.7310193395,2005-08-21
11832.7667824984,2005-08-28
11912.1870194539,2005-09-04
11937.8652939466,2005-09-11
11898.8753002922,2005-09-18
11884.4847176543,2005-09-25
12093.5234515426,2005-10-02
12047.0542202924,2005-10-09
12091.0215472849,2005-10-16
11796.7195048043,2005-10-23
11803.7076278606,2005-10-30
11827.9549190186,2005-11-06
11935.8108201858,2005-11-13
11799.6092704099,2005-11-20
11866.7900328856,2005-11-27
11930.6137428759,2005-12-04
11915.4500850599,2005-12-11
11917.6832662677,2005-12-18
11858.7376077006,2005-12-25
12057.3583593094,2006-01-01
12023.5522053763,2006-01-08
12040.7756319885,2006-01-15
11927.6776457099,2006-01-22
11939.8601985585,2006-01-29
12046.4823564621,2006-02-05
12046.552515682,2006-02-12
12041.7644798618,2006-02-19
12050.6535206505,2006-02-26
12158.5478108248,2006-03-05
12218.1725576904,2006-03-12
12153.5956289052,2006-03-19
12036.8175929776,2006-03-26
12154.3726753598,2006-04-02
12161.1767959337,2006-04-09
12212.9622427918,2006-04-16
12128.8995834914,2006-04-23
12228.352263374,2006-04-30
12344.8642237693,2006-05-07
12378.6399312485,2006-05-14
12309.7435772818,2006-05-21
12309.3623347282,2006-05-28
12345.9536773165,2006-06-04
12407.2715117724,2006-06-11
12438.5995891074,2006-06-18
12419.284623486,2006-06-25
12414.8275273825,2006-07-02
12432.7273947755,2006-07-09
12403.2406660238,2006-07-16
12292.9093357763,2006-07-23
12251.2056364455,2006-07-30
12321.4191304844,2006-08-06
12357.1407634974,2006-08-13
12391.7438202681,2006-08-20
12355.3920780347,2006-08-27
12477.3645437544,2006-09-03
12513.8129203851,2006-09-10
12542.762203037,2006-09-17
12538.8001927495,2006-09-24
12618.7671421169,2006-10-01
12703.1991301411,2006-10-08
12757.43617842,2006-10-15
12584.8339073326,2006-10-22
12527.8103466397,2006-10-29
12577.2050849849,2006-11-05
12576.3856782465,2006-11-12
12517.6160796086,2006-11-19
12506.9624682509,2006-11-26
12668.1539379089,2006-12-03
12690.4447134622,2006-12-10
12695.9515503469,2006-12-17
12553.422433189,2006-12-24
12703.4771195031,2006-12-31
12785.0206656805,2007-01-07
12774.0903887197,2007-01-14
12676.1414989095,2007-01-21
12731.5262461257,2007-01-28
12907.2393505494,2007-02-04
12899.3087111801,2007-02-11
12951.5455598117,2007-02-18
12860.1267724901,2007-02-25
12984.6885105527,2007-03-04
13098.8057911585,2007-03-11
13112.635100037,2007-03-18
12896.1052147231,2007-03-25
12970.0940690494,2007-04-01
13085.095620578,2007-04-08
13136.9697592802,2007-04-15
13010.7096385918,2007-04-22
13001.8960520586,2007-04-29
13123.8261574946,2007-05-06
13168.002638388,2007-05-13
13221.5036767371,2007-05-20
13130.6223355153,2007-05-27
13209.2403745977,2007-06-03
13241.3666785292,2007-06-10
13340.7849406812,2007-06-17
13264.8541320978,2007-06-24
13364.3690286471,2007-07-01
