y,ds
3945.05719657448,2000-01-31
3444.52513352804,2000-02-29
3470.38287848247,2000-03-31
3470.38287848247,2000-04-30
2759.29489223568,2000-05-31
2310.4783190981,2000-06-30
2367.73475435433,2000-07-31
2092.53446876791,2000-08-31
2236.59904779973,2000-09-30
2759.29489223568,2000-10-31
2997.55554217291,2000-11-30
3413.12644322623,2000-12-31
3887.80076131824,2001-01-31
3950.59814192185,2001-02-28
3980.1498504412,2001-03-31
3389.11568005426,2001-04-30
2594.91351359681,2001-05-31
2382.510608614,2001-06-30
2194.11846680317,2001-07-31
2096.22843233283,2001-08-31
1948.46988973609,2001-09-30
2491.4825337791,2001-10-31
2857.18492670602,2001-11-30
3819.46243536725,2001-12-31
3734.50127337413,2002-01-31
5082.79797456934,2002-02-28
4220.2574821609,2002-03-31
2735.28412906371,2002-04-30
2199.65941215054,2002-05-31
2146.09694045923,2002-06-30
2059.28879668365,2002-07-31
1795.17040179198,2002-08-31
1848.7328734833,2002-09-30
2234.75206601727,2002-10-31
2713.1203476742,2002-11-30
3806.53356289004,2002-12-31
4140.83726551515,2003-01-31
3021.56630534488,2003-02-28
3184.10070220129,2003-03-31
3330.01226301557,2003-04-30
2304.93737375072,2003-05-31
2149.79090402415,2003-06-30
2011.26727033971,2003-07-31
1874.59061843773,2003-08-31
1774.85360218493,2003-09-30
2181.18959432595,2003-10-31
2273.53868344891,2003-11-30
3060.35292277653,2003-12-31
3732.65429159167,2004-01-31
4222.10446394336,2004-02-29
3590.43669434231,2004-03-31
2631.85314924599,2004-04-30
2478.55366130188,2004-05-31
2195.96544858563,2004-06-30
2031.58406994676,2004-07-31
1857.96778239559,2004-08-31
1795.17040179198,2004-09-30
2109.15730481004,2004-10-31
2053.74785133627,2004-11-30
3350.32906262262,2004-12-31
4183.31784651171,2005-01-31
3365.10491688229,2005-02-28
3413.12644322623,2005-03-31
2831.32718175159,2005-04-30
2247.68093849448,2005-05-31
1989.1034889502,2005-06-30
1954.01083508347,2005-07-31
1804.40531070428,2005-08-31
1739.76094831821,2005-09-30
2000.18537964495,2005-10-31
2393.59249930876,2005-11-30
2480.40064308434,2005-12-31
