y,ds
30.5858394425316,2000-01-31
33.2934158078442,2000-02-29
30.2849976241636,2000-03-31
24.1929508022103,2000-04-30
13.7386976139201,2000-05-31
10.6550689756475,2000-06-30
15.1676962511684,2000-07-31
16.8223262521928,2000-08-31
11.1815421577916,2000-09-30
16.2958530700487,2000-10-31
28.5551571685472,2000-11-30
32.9173635348841,2000-12-31
34.1207308083564,2001-01-31
28.3295258047712,2001-02-28
28.7807885323232,2001-03-31
23.5160567108822,2001-04-30
13.137013977184,2001-05-31
10.4294376118714,2001-06-30
16.2958530700487,2001-07-31
13.5130662501441,2001-08-31
9.97817488431935,2001-09-30
15.3181171603525,2001-10-31
23.8921089838422,2001-11-30
26.3740539853788,2001-12-31
32.0900485343719,2002-01-31
27.9534735318111,2002-02-28
29.9841558057955,2002-03-31
24.0425298930263,2002-04-30
14.7916439782083,2002-05-31
13.061803522592,2002-06-30
17.4992203435209,2002-07-31
15.6941694333125,2002-08-31
10.8807003394235,2002-09-30
15.1676962511684,2002-10-31
27.2013689858909,2002-11-30
31.0371021700837,2002-12-31
33.8950994445803,2003-01-31
34.9480458088685,2003-02-28
30.1345767149795,2003-03-31
23.9673194384342,2003-04-30
15.3933276149445,2003-05-31
12.1592780674878,2003-06-30
16.0702217062726,2003-07-31
14.4155917052483,2003-08-31
9.30128079299121,2003-09-30
19.7555339812814,2003-10-31
24.5690030751704,2003-11-30
31.7139962614119,2003-12-31
29.6081035328354,2004-01-31
30.3602080787556,2004-02-29
26.9757376221149,2004-03-31
20.0563757996494,2004-04-30
13.9643289776962,2004-05-31
12.7609617042239,2004-06-30
16.1454321608646,2004-07-31
12.911382613408,2004-08-31
11.0311212486076,2004-09-30
12.911382613408,2004-10-31
23.3656358016981,2004-11-30
30.8866812608997,2004-12-31
29.2320512598753,2005-01-31
30.1345767149795,2005-02-28
26.9757376221149,2005-03-31
23.1400044379221,2005-04-30
12.2344885220798,2005-05-31
11.6328048853437,2005-06-30
17.0479576159688,2005-07-31
14.5660126144323,2005-08-31
14.7164335236163,2005-09-30
12.7609617042239,2005-10-31
21.3349535277137,2005-11-30
26.1484226216027,2005-12-31
