y,ds
13.734281208805,2000-01-31
15.120049505945,2000-02-29
17.1357124836032,2000-03-31
11.5926392950431,2000-04-30
11.2147024867322,2000-05-31
11.0887235506286,2000-06-30
11.0887235506286,2000-07-31
11.0887235506286,2000-08-31
11.0887235506286,2000-09-30
11.0887235506286,2000-10-31
11.0887235506286,2000-11-30
11.2147024867322,2000-12-31
13.3563444004941,2001-01-31
18.7734386529505,2001-02-28
13.734281208805,2001-03-31
11.3406814228359,2001-04-30
11.2147024867322,2001-05-31
11.0887235506286,2001-06-30
10.9627446145249,2001-07-31
10.9627446145249,2001-08-31
10.9627446145249,2001-09-30
11.0887235506286,2001-10-31
11.0887235506286,2001-11-30
11.2147024867322,2001-12-31
12.348512911665,2002-01-31
13.6083022727013,2002-02-28
18.8994175890542,2002-03-31
11.3406814228359,2002-04-30
11.0887235506286,2002-05-31
10.8367656784213,2002-06-30
10.8367656784213,2002-07-31
10.8367656784213,2002-08-31
10.9627446145249,2002-09-30
10.9627446145249,2002-10-31
10.8367656784213,2002-11-30
10.9627446145249,2002-12-31
13.1043865282868,2003-01-31
19.7812701417796,2003-02-28
12.2225339755613,2003-03-31
11.0887235506286,2003-04-30
10.9627446145249,2003-05-31
10.8367656784213,2003-06-30
10.8367656784213,2003-07-31
10.8367656784213,2003-08-31
10.8367656784213,2003-09-30
10.8367656784213,2003-10-31
10.8367656784213,2003-11-30
10.9627446145249,2003-12-31
12.0965550394577,2004-01-31
17.6396282280178,2004-02-29
11.7186182311468,2004-03-31
10.9627446145249,2004-04-30
10.8367656784213,2004-05-31
10.7107867423177,2004-06-30
10.8367656784213,2004-07-31
10.8367656784213,2004-08-31
10.8367656784213,2004-09-30
10.8367656784213,2004-10-31
10.7107867423177,2004-11-30
10.9627446145249,2004-12-31
12.9784075921832,2005-01-31
20.9150805667124,2005-02-28
11.9705761033541,2005-03-31
10.9627446145249,2005-04-30
10.9627446145249,2005-05-31
10.8367656784213,2005-06-30
10.8367656784213,2005-07-31
10.8367656784213,2005-08-31
10.8367656784213,2005-09-30
10.8367656784213,2005-10-31
10.8367656784213,2005-11-30
10.9627446145249,2005-12-31
11.3406814228359,2006-01-31
12.9784075921832,2006-02-28
19.2773543973651,2006-03-31
11.0887235506286,2006-04-30
10.8367656784213,2006-05-31
10.7107867423177,2006-06-30
10.8367656784213,2006-07-31
10.7107867423177,2006-08-31
10.7107867423177,2006-09-30
10.7107867423177,2006-10-31
10.7107867423177,2006-11-30
10.9627446145249,2006-12-31
12.348512911665,2007-01-31
18.269522908536,2007-02-28
13.1043865282868,2007-03-31
11.0887235506286,2007-04-30
10.8367656784213,2007-05-31
10.8367656784213,2007-06-30
10.7107867423177,2007-07-31
10.7107867423177,2007-08-31
10.7107867423177,2007-09-30
10.7107867423177,2007-10-31
10.8367656784213,2007-11-30
10.8367656784213,2007-12-31
12.348512911665,2008-01-31
19.1513754612614,2008-02-29
12.0965550394577,2008-03-31
10.9627446145249,2008-04-30
10.7107867423177,2008-05-31
10.7107867423177,2008-06-30
10.8367656784213,2008-07-31
10.7107867423177,2008-08-31
10.7107867423177,2008-09-30
10.7107867423177,2008-10-31
10.7107867423177,2008-11-30
10.8367656784213,2008-12-31
12.8524286560795,2009-01-31
21.4189963111269,2009-02-28
12.2225339755613,2009-03-31
10.9627446145249,2009-04-30
10.8367656784213,2009-05-31
10.8367656784213,2009-06-30
10.7107867423177,2009-07-31
10.7107867423177,2009-08-31
10.7107867423177,2009-09-30
10.7107867423177,2009-10-31
10.7107867423177,2009-11-30
10.9627446145249,2009-12-31
12.8524286560795,2010-01-31
12.8524286560795,2010-02-28
21.2930173750233,2010-03-31
11.3406814228359,2010-04-30
10.9627446145249,2010-05-31
10.9627446145249,2010-06-30
10.9627446145249,2010-07-31
10.8367656784213,2010-08-31
10.8367656784213,2010-09-30
10.8367656784213,2010-10-31
10.8367656784213,2010-11-30
11.0887235506286,2010-12-31
12.8524286560795,2011-01-31
21.2930173750233,2011-02-28
11.8445971672504,2011-03-31
10.9627446145249,2011-04-30
10.8367656784213,2011-05-31
10.8367656784213,2011-06-30
10.7107867423177,2011-07-31
10.7107867423177,2011-08-31
10.7107867423177,2011-09-30
10.7107867423177,2011-10-31
10.8367656784213,2011-11-30
10.9627446145249,2011-12-31
14.1122180171159,2012-01-31
22.5528067360597,2012-02-29
13.734281208805,2012-03-31
10.9627446145249,2012-04-30
10.9627446145249,2012-05-31
10.8367656784213,2012-06-30
10.8367656784213,2012-07-31
10.7107867423177,2012-08-31
10.7107867423177,2012-09-30
10.7107867423177,2012-10-31
10.8367656784213,2012-11-30
10.9627446145249,2012-12-31
12.0965550394577,2013-01-31
20.5371437584015,2013-02-28
12.2225339755613,2013-03-31
10.9627446145249,2013-04-30
10.8367656784213,2013-05-31
10.7107867423177,2013-06-30
10.7107867423177,2013-07-31
10.584807806214,2013-08-31
10.7107867423177,2013-09-30
10.7107867423177,2013-10-31
10.7107867423177,2013-11-30
10.8367656784213,2013-12-31
11.9705761033541,2014-01-31
