y,ds
156.346543777677,2000-01-31
278.66282006789,2000-02-29
187.872198823452,2000-03-31
127.525171961821,2000-04-30
120.640278754755,2000-05-31
264.399766834685,2000-06-30
623.529274510013,2000-07-31
1207.32271286828,2000-08-31
1271.75134897224,2000-09-30
382.092535123584,2000-10-31
120.296381465402,2000-11-30
98.7055370009627,2000-12-31
130.771353950723,2001-01-31
143.756081906329,2001-02-28
107.410654244609,2001-03-31
182.117998219262,2001-04-30
234.300069741231,2001-05-31
189.101892161141,2001-06-30
760.747766672231,2001-07-31
1778.32768788557,2001-08-31
1907.67822691257,2001-09-30
453.209799819981,2001-10-31
130.279823986646,2001-11-30
124.525623382456,2001-12-31
109.623407510452,2002-01-31
161.214948333531,2002-02-28
109.08150875147,2002-03-31
104.360736870339,2002-04-30
114.738445475843,2002-05-31
219.102588519781,2002-06-30
912.229312067653,2002-07-31
1920.46495339855,2002-08-31
1866.85692392426,2002-09-30
496.393225603855,2002-10-31
156.002646488323,2002-11-30
90.6395823961157,2002-12-31
138.542043206125,2003-01-31
168.002577660779,2003-02-28
98.6065362661487,2003-03-31
138.099145181957,2003-04-30
143.657081171515,2003-05-31
320.7624483338,2003-06-30
775.010819905436,2003-07-31
1417.33106108875,2003-08-31
782.387243076578,2003-09-30
227.95533843815,2003-10-31
75.5897338493888,2003-11-30
101.705085580328,2003-12-31
195.347622729408,2004-01-31
266.317254751082,2004-02-29
118.081891344562,2004-03-31
95.3603542772471,2004-04-30
116.164403428164,2004-05-31
196.921213356452,2004-06-30
626.48019114947,2004-07-31
755.337463357395,2004-08-31
668.284554065935,2004-09-30
327.402444986326,2004-10-31
124.082725358288,2004-11-30
88.5727249499985,2004-12-31
103.230044267463,2005-01-31
128.80349723942,2005-02-28
110.853100848142,2005-03-31
80.0638723209835,2005-04-30
156.395175717585,2005-05-31
524.672698660728,2005-06-30
799.601212949239,2005-07-31
1208.79730276051,2005-08-31
1667.17591551439,2005-09-30
754.845933393318,2005-10-31
148.820751076815,2005-11-30
116.607301452332,2005-12-31
103.966470786079,2006-01-31
100.081126158379,2006-02-28
87.836298431382,2006-03-31
87.0981350577688,2006-04-30
99.2943308448566,2006-05-31
95.2613535424331,2006-06-30
526.147288552958,2006-07-31
1812.7556276309,2006-08-31
2331.13736995705,2006-09-30
865.997705764505,2006-10-31
138.788676615661,2006-11-30
99.7372288690246,2006-12-31
75.0478350904068,2007-01-31
88.3764603353673,2007-02-28
525.655758588882,2007-03-31
603.855917961972,2007-04-30
274.433578150835,2007-05-31
408.159254914614,2007-06-30
893.539015447765,2007-07-31
1402.57647789147,2007-08-31
1460.11848393337,2007-09-30
240.005638405512,2007-10-31
153.642260547757,2007-11-30
93.6391309754806,2007-12-31
114.983342030383,2008-01-31
107.655550799149,2008-02-29
91.9665396136228,2008-03-31
98.3599028566121,2008-04-30
90.934847745561,2008-05-31
167.707312311334,2008-06-30
722.385850359299,2008-07-31
1371.09945478561,2008-08-31
584.182561413931,2008-09-30
123.443562719489,2008-10-31
63.3431692673955,2008-11-30
55.5221112170884,2008-12-31
65.5559225332386,2009-01-31
81.441198333396,2009-02-28
40.8665287546208,2009-03-31
184.577384894641,2009-04-30
134.707067373329,2009-05-31
193.725400162456,2009-06-30
451.882842602473,2009-07-31
1449.79114412277,2009-08-31
1469.95603063489,2009-09-30
376.928865218284,2009-10-31
106.77149160581,2009-11-30
130.870354685537,2009-12-31
297.155115218149,2010-01-31
233.266641018172,2010-02-28
195.986785368207,2010-03-31
238.874945802636,2010-04-30
278.515187393167,2010-05-31
569.42797821665,2010-06-30
889.605038880156,2010-07-31
2258.3475138988,2010-08-31
1455.69297740169,2010-09-30
270.006334764152,2010-10-31
93.8857643850173,2010-11-30
91.9179076737142,2010-12-31
88.6717256848126,2011-01-31
115.377608114642,2011-02-28
226.873277775183,2011-03-31
97.5731075430902,2011-04-30
90.7872150708383,2011-05-31
156.297911837768,2011-06-30
485.720251648905,2011-07-31
1567.33627973695,2011-08-31
1752.26096809454,2011-09-30
236.660455681797,2011-10-31
92.5570703125134,2011-11-30
65.8025559427753,2011-12-31
56.9498060244063,2012-01-31
60.2446199532166,2012-02-29
69.1946337514028,2012-03-31
98.6065362661487,2012-04-30
68.4582072327863,2012-05-31
132.886843336749,2012-06-30
635.332941067839,2012-07-31
1426.6753409712,2012-08-31
1271.25981900817,2012-09-30
338.910846194706,2012-10-31
108.197449558131,2012-11-30
69.5402678957535,2012-12-31
87.1467669976774,2013-01-31
85.2292790812796,2013-02-28
90.8844789506556,2013-03-31
76.671794512356,2013-04-30
193.921664777087,2013-05-31
149.755179065059,2013-06-30
514.343621995133,2013-07-31
1844.23265073676,2013-08-31
467.964383017262,2013-09-30
136.13302532565,2013-10-31
71.9996545711332,2013-11-30
61.8182105802604,2013-12-31
79.9666084411663,2014-01-31
150.887608522932,2014-02-28
154.526319741096,2014-03-31
147.690058473939,2014-04-30
294.056565903971,2014-05-31
307.828089173099,2014-06-30
1308.63693853795,2014-07-31
1973.08992294469,2014-08-31
854.685569170756,2014-09-30
239.022578477359,2014-10-31
105.394165593397,2014-11-30
95.6556196266924,2014-12-31
109.819672125083,2015-01-31
108.83661219693,2015-02-28
164.855396406692,2015-03-31
118.52478936873,2015-04-30
192.299442210134,2015-05-31
300.20503259242,2015-06-30
894.523812230915,2015-07-31
986.985287982214,2015-08-31
346.928168859644,2015-09-30
121.918604032354,2015-10-31
74.4573043915162,2015-11-30
105.394165593397,2015-12-31
191.462278101707,2016-01-31
266.317254751082,2016-02-29
372.944519855769,2016-03-31
218.414793941073,2016-04-30
231.840683065851,2016-05-31
254.121058963995,2016-06-30
623.529274510013,2016-07-31
1519.1385535775,2016-08-31
2135.39207496978,2016-09-30
426.503917390151,2016-10-31
130.37882472146,2016-11-30
148.624486462184,2016-12-31
273.351517487868,2017-01-31
922.065121914175,2017-02-28
526.638818517035,2017-03-31
455.620554555452,2017-04-30
