y,ds
112607.239181929,2000-01-31
104416.948873785,2000-02-29
122801.816481455,2000-03-31
108323.609958684,2000-04-30
134909.726250612,2000-05-31
129485.330073824,2000-06-30
111513.593245679,2000-07-31
162433.87953796,2000-08-31
136952.367558396,2000-09-30
147664.180210537,2000-10-31
144844.590036219,2000-11-30
110634.731481279,2000-12-31
105668.395426086,2001-01-31
95228.3505015905,2001-02-28
98411.7587629174,2001-03-31
131141.140704759,2001-04-30
143059.470567131,2001-05-31
132442.995787188,2001-06-30
159368.821738672,2001-07-31
165024.43965148,2001-08-31
139240.47649115,2001-09-30
150658.008565079,2001-10-31
139284.309995609,2001-11-30
144748.156326409,2001-12-31
206368.201057105,2002-01-31
117798.221947473,2002-02-28
92793.3993288992,2002-03-31
163491.36283303,2002-04-30
132634.767369195,2002-05-31
88852.7672780451,2002-06-30
145698.247535556,2002-07-31
154845.204078514,2002-08-31
169949.133877436,2002-09-30
159075.137258797,2002-10-31
139284.309995609,2002-11-30
165935.080706613,2002-12-31
183955.034389663,2003-01-31
139258.009892933,2003-02-28
169527.236397019,2003-03-31
187294.051591819,2003-04-30
140004.275306346,2003-05-31
190461.022288974,2003-06-30
208417.417390558,2003-07-31
217442.735958643,2003-08-31
200567.932579582,2003-09-30
188064.425432684,2003-10-31
206122.733432135,2003-11-30
215935.959242869,2003-12-31
228807.667827221,2004-01-31
195190.657420088,2004-02-29
259126.207023824,2004-03-31
255580.0765131,2004-04-30
206143.554346753,2004-05-31
261779.229881198,2004-06-30
224818.818921463,2004-07-31
235315.847401755,2004-08-31
233892.354344453,2004-09-30
213838.526054511,2004-10-31
225803.976934176,2004-11-30
221120.366982744,2004-12-31
211256.732641882,2005-01-31
217237.814325298,2005-02-28
198545.016348804,2005-03-31
207209.804342715,2005-04-30
196244.853202324,2005-05-31
216351.281697617,2005-06-30
213965.643217442,2005-07-31
240903.523382652,2005-08-31
232100.659849696,2005-09-30
222896.71975094,2005-10-31
229673.379540285,2005-11-30
235361.872581437,2005-12-31
247863.188053112,2006-01-31
209806.939481904,2006-02-28
220261.230295349,2006-03-31
237485.60587247,2006-04-30
211377.274779144,2006-05-31
218888.145768175,2006-06-30
221751.569446952,2006-07-31
223710.927096264,2006-08-31
236259.363585233,2006-09-30
251454.247905907,2006-10-31
191834.106816148,2006-11-30
233203.072486837,2006-12-31
199153.206223171,2007-01-31
231896.834053962,2007-02-28
203674.632208106,2007-03-31
173455.814234147,2007-04-30
198022.301808132,2007-05-31
192832.414880199,2007-06-30
152934.063284107,2007-07-31
170752.382846645,2007-08-31
151569.745457824,2007-09-30
161113.395216136,2007-10-31
149037.264737712,2007-11-30
182417.574220767,2007-12-31
194780.814153397,2008-01-31
183037.818308861,2008-02-29
144807.331557429,2008-03-31
186120.409509932,2008-04-30
143125.220823819,2008-05-31
171876.712236016,2008-06-30
131235.382739345,2008-07-31
163285.345362074,2008-08-31
161636.109756808,2008-09-30
161334.754413653,2008-10-31
168171.685271628,2008-11-30
122748.120438493,2008-12-31
173713.336072843,2009-01-31
114129.357624264,2009-02-28
112372.729933074,2009-03-31
101941.451709469,2009-04-30
100813.834807265,2009-05-31
135472.986782908,2009-06-30
147397.891670949,2009-07-31
164179.548853035,2009-08-31
120918.071627334,2009-09-30
149744.079997111,2009-10-31
112565.597352693,2009-11-30
123785.878656557,2009-12-31
118247.515368176,2010-01-31
80271.262942606,2010-02-28
79786.9027183353,2010-03-31
86325.7657459901,2010-04-30
125802.219861666,2010-05-31
119840.863255257,2010-06-30
