y,ds
45941.8309463803,2000-01-31
47183.1567500769,2000-02-29
48079.9861724723,2000-03-31
49206.0053361466,2000-04-30
49102.7987756328,2000-05-31
48729.1198496347,2000-06-30
47159.6683604427,2000-07-31
45580.2520998907,2000-08-31
45556.0519408737,2000-09-30
47550.4297516293,2000-10-31
50030.234281491,2000-11-30
52334.2317737878,2000-12-31
51608.2270032772,2001-01-31
53559.1868816787,2001-02-28
55127.2148321051,2001-03-31
54872.4013930435,2001-04-30
54327.8978151606,2001-05-31
53618.2637404556,2001-06-30
49884.321558006,2001-07-31
48175.3632697747,2001-08-31
48709.1903069148,2001-09-30
51612.4976195744,2001-10-31
54712.2532819015,2001-11-30
56644.7071563488,2001-12-31
55616.2003981254,2002-01-31
56736.5254067369,2002-02-28
57484.5950281159,2002-03-31
57661.1138350636,2002-04-30
58651.8968159957,2002-05-31
58563.6374125219,2002-06-30
54525.057934211,2002-07-31
55378.4694242524,2002-08-31
57222.6638952259,2002-09-30
59210.6357815357,2002-10-31
62178.714108035,2002-11-30
64385.9109642637,2002-12-31
65361.0350187731,2003-01-31
67465.0253144881,2003-02-28
69496.4151331521,2003-03-31
70379.7209372733,2003-04-30
69986.8242379381,2003-05-31
68240.1421724156,2003-06-30
62981.5899718937,2003-07-31
61390.7854012161,2003-08-31
61698.2697746088,2003-09-30
65631.5073842574,2003-10-31
69077.8947360342,2003-11-30
69805.3230453105,2003-12-31
69957.6416932412,2004-01-31
71145.5847932237,2004-02-29
69533.4271410604,2004-03-31
69276.4783938503,2004-04-30
69467.9443578379,2004-05-31
68620.2270228594,2004-06-30
65007.2856354949,2004-07-31
64491.9646023089,2004-08-31
65840.7675828163,2004-09-30
69122.0244377711,2004-10-31
70611.0459867007,2004-11-30
72519.299702131,2004-12-31
71888.6720289228,2005-01-31
73853.1555255985,2005-02-28
74199.0754456653,2005-03-31
74604.7839938918,2005-04-30
72806.8545328038,2005-05-31
72096.508688716,2005-06-30
67647.9500458815,2005-07-31
66296.2999878426,2005-08-31
67669.3031273671,2005-09-30
71243.0971986746,2005-10-31
73349.2228025382,2005-11-30
75401.9657026878,2005-12-31
74266.6935370364,2006-01-31
75605.5317461839,2006-02-28
76521.5789419164,2006-03-31
77034.7646669538,2006-04-30
73803.3316687988,2006-05-31
70670.8346148604,2006-06-30
65561.7539847378,2006-07-31
64296.2280220242,2006-08-31
67225.8708018493,2006-09-30
70906.4302805849,2006-10-31
74252.4581493793,2006-11-30
76735.1097567724,2006-12-31
76306.6245882946,2007-01-31
79080.3898732748,2007-02-28
82721.8020359534,2007-03-31
84237.8708214315,2007-04-30
82798.6731293016,2007-05-31
82709.7019564449,2007-06-30
76336.5189023745,2007-07-31
75098.0401762093,2007-08-31
76846.8575498804,2007-09-30
79250.5027557768,2007-10-31
83775.9324919595,2007-11-30
86707.7105799332,2007-12-31
87198.8314541021,2008-01-31
87889.24775547,2008-02-29
89481.4758649134,2008-03-31
90901.4557837062,2008-04-30
90784.0138355353,2008-05-31
91867.3268362384,2008-06-30
83979.4985354556,2008-07-31
84798.74509512,2008-08-31
85995.2294276968,2008-09-30
90578.3124838907,2008-10-31
94322.2194377002,2008-11-30
96269.6204691875,2008-12-31
96237.5908469591,2009-01-31
95317.2730349294,2009-02-28
96036.1601116115,2009-03-31
96586.3578445573,2009-04-30
95880.2826167666,2009-05-31
94378.4492189457,2009-06-30
88660.0939971004,2009-07-31
88333.3918503707,2009-08-31
89282.1804377144,2009-09-30
85261.3951939748,2009-10-31
87215.9139192906,2009-11-30
89780.4190057119,2009-12-31
91384.0354252809,2010-01-31
94009.0409092447,2010-02-28
94461.0144673567,2010-03-31
94853.199397309,2010-04-30
96010.5364138288,2010-05-31
95078.1185222907,2010-06-30
89523.4702585017,2010-07-31
87230.1493069477,2010-08-31
89949.1083494482,2010-09-30
96616.96392802,2010-10-31
100844.162292787,2010-11-30
102128.906028838,2010-12-31
103891.247020783,2011-01-31
107227.310118218,2011-02-28
109625.972938434,2011-03-31
111166.241882929,2011-04-30
109361.906497395,2011-05-31
108160.439779138,2011-06-30
100137.375295614,2011-07-31
94969.9295760969,2011-08-31
97676.076769706,2011-09-30
104101.218988725,2011-10-31
109062.963356597,2011-11-30
111004.670233021,2011-12-31
