y,ds
213725.200270162,2000-01-01
179879.636763769,2000-01-02
162301.529497448,2000-01-03
141491.66324978,2000-01-04
114717.02235029,2000-01-05
99713.8224098709,2000-01-06
101041.566230126,2000-01-07
107762.697016797,2000-01-08
121735.445661312,2000-01-09
153457.839969155,2000-01-10
187092.795835095,2000-01-11
215337.417019263,2000-01-12
248177.557963836,2000-01-13
251526.524675523,2000-01-14
259224.997005288,2000-01-15
260529.543462247,2000-01-16
271799.79928273,2000-01-17
274591.418818374,2000-01-18
264043.944001653,2000-01-19
249240.973933898,2000-01-20
240934.486502996,2000-01-21
240954.021124719,2000-01-22
228004.398292962,2000-01-23
213391.28033008,2000-01-24
205501.734981584,2000-01-25
177415.222141989,2000-01-26
151266.299594573,2000-01-27
125635.044522825,2000-01-28
110506.090455062,2000-01-29
106378.180702158,2000-01-30
105694.468941843,2000-01-31
118876.675863494,2000-02-01
125731.496717583,2000-02-02
161134.94630641,2000-02-03
190153.016419435,2000-02-04
206269.689798081,2000-02-05
218343.306936935,2000-02-06
214285.599730849,2000-02-07
217952.00404554,2000-02-08
227259.640839761,2000-02-09
234300.651057151,2000-02-10
234779.249289372,2000-02-11
225488.09483223,2000-02-12
209310.375760698,2000-02-13
200890.343341029,2000-02-14
197405.855191137,2000-02-15
208682.826037837,2000-02-16
208527.15952098,2000-02-17
197289.257917726,2000-02-18
172454.038681201,2000-02-19
147789.747384756,2000-02-20
132696.810275795,2000-02-21
116161.973900885,2000-02-22
101766.789061603,2000-02-23
96680.4619304006,2000-02-24
112231.852192929,2000-02-25
119462.714515192,2000-02-26
155334.995025378,2000-02-27
189994.297617933,2000-02-28
209183.400719496,2000-02-29
221198.41399318,2000-03-01
222110.436644886,2000-03-02
216989.923925668,2000-03-03
223106.091895846,2000-03-04
228813.864180621,2000-03-05
227739.459985839,2000-03-06
217693.170307707,2000-03-07
193723.578996296,2000-03-08
180201.347565274,2000-03-09
185218.082606588,2000-03-10
191883.661812733,2000-03-11
197831.343670547,2000-03-12
204756.367071455,2000-03-13
185997.025647804,2000-03-14
154097.598830593,2000-03-15
132077.19649301,2000-03-16
117699.714904665,2000-03-17
104451.578634699,2000-03-18
102568.929466116,2000-03-19
112171.416956973,2000-03-20
121175.046200625,2000-03-21
142074.649616834,2000-03-22
161871.767819535,2000-03-23
174518.604014582,2000-03-24
183111.395745116,2000-03-25
180400.35652408,2000-03-26
187597.643715256,2000-03-27
189037.101153492,2000-03-28
192290.836584278,2000-03-29
194534.876254741,2000-03-30
194646.589872721,2000-03-31
189084.106337013,2000-04-01
191312.884584255,2000-04-02
193222.393857707,2000-04-03
205501.124524655,2000-04-04
210060.016869329,2000-04-05
199919.106367224,2000-04-06
187886.389842604,2000-04-07
166515.51367732,2000-04-08
143931.049137476,2000-04-09
121797.101811126,2000-04-10
113472.911129287,2000-04-11
108172.313616057,2000-04-12
118768.624987087,2000-04-13
132648.584178416,2000-04-14
147091.995115077,2000-04-15
164976.551759682,2000-04-16
177554.406321768,2000-04-17
191771.337737824,2000-04-18
183044.855939871,2000-04-19
188971.782262104,2000-04-20
192207.203985025,2000-04-21
199826.316914038,2000-04-22
209705.951850595,2000-04-23
212517.716464891,2000-04-24
210762.04233751,2000-04-25
200133.376749252,2000-04-26
210190.044195175,2000-04-27
219907.297588656,2000-04-28
222943.710352771,2000-04-29
208432.538697007,2000-04-30
183493.541782578,2000-05-01
155491.271999164,2000-05-02
132282.920478033,2000-05-03
116583.799638722,2000-05-04
102606.777795705,2000-05-05
102891.861181479,2000-05-06
112956.464567478,2000-05-07
125737.601286872,2000-05-08
158909.220343812,2000-05-09
188460.829812654,2000-05-10
206961.947955401,2000-05-11
221153.240180445,2000-05-12
222412.612824669,2000-05-13
221423.062142998,2000-05-14
227306.646023283,2000-05-15
232988.779117046,2000-05-16
244804.172974995,2000-05-17
233596.794218183,2000-05-18
211090.468165233,2000-05-19
201970.24164817,2000-05-20
207342.873079005,2000-05-21
215972.902682199,2000-05-22
220768.652315268,2000-05-23
211347.47053228,2000-05-24
184887.825408078,2000-05-25
157525.314486102,2000-05-26
135181.369976227,2000-05-27
125474.494350536,2000-05-28
102881.483413689,2000-05-29
103033.487188973,2000-05-30
113526.020882098,2000-05-31
125966.522635192,2000-06-01
161534.18513788,2000-06-02
195515.880539408,2000-06-03
213078.726382507,2000-06-04
227602.107176848,2000-06-05
230307.041828595,2000-06-06
228370.061993345,2000-06-07
235069.826787506,2000-06-08
237518.369529135,2000-06-09
242977.075386938,2000-06-10
235969.029843706,2000-06-11
219520.267895763,2000-06-12
203316.90963322,2000-06-13
199985.03571554,2000-06-14
208730.441678288,2000-06-15
