y,ds
1146.88850641593,2000-01-01
1136.27257043987,2000-01-02
1141.81597656634,2000-01-03
1131.85077947934,2000-01-04
1140.79069231254,2000-01-05
1134.41533739932,2000-01-06
1125.93484891637,2000-01-07
1133.76459851025,2000-01-08
1107.94993498218,2000-01-09
1117.62075019078,2000-01-10
1142.03693138582,2000-01-11
1130.95079277562,2000-01-12
1117.80937015863,2000-01-13
1105.39615534608,2000-01-14
1104.96165577729,2000-01-15
1098.59438457697,2000-01-16
1132.44089052161,2000-01-17
1125.76778551628,2000-01-18
1127.79747109886,2000-01-19
1131.65474944133,2000-01-20
1082.44043161638,2000-01-21
1083.10868521675,2000-01-22
1063.65051460512,2000-01-23
1060.18192812496,2000-01-24
1068.07365285113,2000-01-25
1071.20407067464,2000-01-26
1022.0982093312,2000-01-27
1020.54209459646,2000-01-28
1033.04153568003,2000-01-29
1041.48834202585,2000-01-30
1039.34817903354,2000-01-31
1036.26693713021,2000-02-01
1051.09314024571,2000-02-02
1060.63663697602,2000-02-03
1045.37121879253,2000-02-04
1052.12246635596,2000-02-05
1043.40216105676,2000-02-06
1027.60321782136,2000-02-07
1015.34898269599,2000-02-08
1022.11976589895,2000-02-09
995.068967938744,2000-02-10
972.875134150593,2000-02-11
998.202753975971,2000-02-12
976.705466783369,2000-02-13
966.317222054203,2000-02-14
968.598850022408,2000-02-15
1013.12057250443,2000-02-16
997.27514791981,2000-02-17
950.011699476585,2000-02-18
925.842745167981,2000-02-19
933.706176898967,2000-02-20
924.529141820476,2000-02-21
916.605755885423,2000-02-22
900.219396178728,2000-02-23
901.467656180229,2000-02-24
897.555139132891,2000-02-25
900.448434711113,2000-02-26
901.957394453888,2000-02-27
932.513829245078,2000-02-28
913.742100587863,2000-02-29
923.33207866739,2000-03-01
893.204754303052,2000-03-02
880.574626527478,2000-03-03
864.217907101445,2000-03-04
847.638885570449,2000-03-05
829.358242472377,2000-03-06
837.703328764116,2000-03-07
856.706116881944,2000-03-08
835.563839414539,2000-03-09
848.367767017628,2000-03-10
864.504205266927,2000-03-11
842.135898008517,2000-03-12
858.713572254028,2000-03-13
844.649932722819,2000-03-14
828.978307965714,2000-03-15
821.903711885973,2000-03-16
831.596757305074,2000-03-17
795.759637056915,2000-03-18
801.433729875393,2000-03-19
790.792195475119,2000-03-20
791.622796976388,2000-03-21
791.214569474548,2000-03-22
799.319838950024,2000-03-23
807.759908868428,2000-03-24
797.833109417745,2000-03-25
787.187533161018,2000-03-26
782.001831330714,2000-03-27
791.601914051376,2000-03-28
801.353566389058,2000-03-29
780.139209148226,2000-03-30
788.935636077312,2000-03-31
798.121428511454,2000-04-01
787.413203479691,2000-04-02
779.088326470222,2000-04-03
800.522291245048,2000-04-04
779.722224290736,2000-04-05
