y,ds
68127.6379612734,2000-01-01
67470.7884220466,2000-01-02
56470.5371024663,2000-01-03
50352.4117119031,2000-01-04
43553.6952325026,2000-01-05
34773.6385219625,2000-01-06
34387.2987601172,2000-01-07
36648.501500303,2000-01-08
42119.1300833042,2000-01-09
46662.3993496973,2000-01-10
64686.5521495302,2000-01-11
85584.1518931437,2000-01-12
89989.2885072568,2000-01-13
95953.4535457997,2000-01-14
106699.022787739,2000-01-15
116099.956992641,2000-01-16
120210.122838865,2000-01-17
125500.891197544,2000-01-18
135175.212943416,2000-01-19
132380.904498338,2000-01-20
131575.850134269,2000-01-21
123187.888712753,2000-01-22
131280.87936638,2000-01-23
117211.493178956,2000-01-24
104868.045704133,2000-01-25
98343.4362066006,2000-01-26
69001.0392105847,2000-01-27
59105.8491092435,2000-01-28
53773.3531785221,2000-01-29
43584.6311910861,2000-01-30
41827.7565199014,2000-01-31
48284.0191321913,2000-02-01
55659.007770322,2000-02-02
83841.6660399047,2000-02-03
114825.827163539,2000-02-04
143160.28746245,2000-02-05
137578.145540369,2000-02-06
138863.06698293,2000-02-07
168816.269300746,2000-02-08
167180.980141204,2000-02-09
171085.385890802,2000-02-10
170429.255792473,2000-02-11
163216.86079713,2000-02-12
141479.673526378,2000-02-13
136577.403252237,2000-02-14
136378.837564584,2000-02-15
136469.487117643,2000-02-16
128019.65377896,2000-02-17
110357.379750464,2000-02-18
97170.0281031189,2000-02-19
82971.1425541825,2000-02-20
71891.0332950029,2000-02-21
49386.9220277385,2000-02-22
45745.8316465485,2000-02-23
41593.2187873845,2000-02-24
56695.7221033184,2000-02-25
60919.5596113142,2000-02-26
89905.1139222738,2000-02-27
116652.487601761,2000-02-28
142075.370589335,2000-02-29
138146.503849229,2000-03-01
144427.942323477,2000-03-02
162507.492072401,2000-03-03
168883.177304195,2000-03-04
171301.937600887,2000-03-05
164941.360627937,2000-03-06
157550.544290066,2000-03-07
144312.83177991,2000-03-08
135276.654109934,2000-03-09
137901.174503252,2000-03-10
136455.098299697,2000-03-11
123733.944353797,2000-03-12
112032.238159358,2000-03-13
81409.9558070609,2000-03-14
66908.185640365,2000-03-15
60974.9565604056,2000-03-16
49218.5728577724,2000-03-17
43353.6906630557,2000-03-18
41566.5994741847,2000-03-19
47263.8519398326,2000-03-20
63604.5130400045,2000-03-21
