y,ds
5874.70597489572,2000-01-01
5988.43506651966,2000-01-02
6274.7312438275,2000-01-03
6629.73265643515,2000-01-04
8156.87461952794,2000-01-05
8401.90380125038,2000-01-06
7645.16679789604,2000-01-07
7164.08396944565,2000-01-08
7135.57860586381,2000-01-09
9103.9543609331,2000-01-10
10321.1187677424,2000-01-11
11784.6279884394,2000-01-12
13507.7552897587,2000-01-13
13844.8641049181,2000-01-14
10884.8817687153,2000-01-15
9858.52788028226,2000-01-16
9618.05955673291,2000-01-17
10335.4591583443,2000-01-18
8859.68532223951,2000-01-19
9103.9543609331,2000-01-20
8613.1212363242,2000-01-21
9921.85364183945,2000-01-22
9795.83069853738,2000-01-23
