y,ds
232150.844255288,2000-01-01
193386.94761084,2000-01-02
172230.721497561,2000-01-03
145823.851738337,2000-01-04
137366.394705198,2000-01-05
143504.508392209,2000-01-06
152938.182470519,2000-01-07
172761.87894005,2000-01-08
214682.254849958,2000-01-09
264758.083062613,2000-01-10
292533.246183659,2000-01-11
337841.903235426,2000-01-12
342428.931223799,2000-01-13
349073.035292432,2000-01-14
346992.116733456,2000-01-15
354005.779222175,2000-01-16
381000.763456374,2000-01-17
382945.250053813,2000-01-18
391729.87887821,2000-01-19
389821.155998844,2000-01-20
378623.138495609,2000-01-21
367958.927599165,2000-01-22
357048.344422663,2000-01-23
319884.543016435,2000-01-24
273982.47316109,2000-01-25
227989.007137336,2000-01-26
185477.867588151,2000-01-27
157391.427661657,2000-01-28
144464.830451571,2000-01-29
157772.9073211,2000-01-30
180392.796711061,2000-01-31
205607.542534526,2000-02-01
242258.730648378,2000-02-02
293741.265105229,2000-02-03
335710.650554718,2000-02-04
359244.501628762,2000-02-05
373965.907653242,2000-02-06
380868.305241289,2000-02-07
378703.938006811,2000-02-08
386263.328341677,2000-02-09
395677.133687725,2000-02-10
408655.389601693,2000-02-11
419000.376199784,2000-02-12
420992.547754654,2000-02-13
422220.435408486,2000-02-14
415329.959059796,2000-02-15
385586.466862596,2000-02-16
353022.939266248,2000-02-17
297982.577152231,2000-02-18
243103.814060616,2000-02-19
202701.409295575,2000-02-20
172324.766830271,2000-02-21
159537.250746024,2000-02-22
171482.332582334,2000-02-23
195874.512890125,2000-02-24
237417.382887043,2000-02-25
280703.402994472,2000-02-26
332650.865786269,2000-02-27
368789.440607744,2000-02-28
397111.656157089,2000-02-29
398429.615397178,2000-03-01
403334.543101753,2000-03-02
369589.488226853,2000-03-03
370914.070377697,2000-03-04
397277.228925944,2000-03-05
414202.739649428,2000-03-06
439104.884085294,2000-03-07
422293.287426782,2000-03-08
408284.506599457,2000-03-09
405089.614451622,2000-03-10
380639.152529193,2000-03-11
351547.354750208,2000-03-12
306961.919552802,2000-03-13
257548.382415569,2000-03-14
222874.795452928,2000-03-15
199147.55538486,2000-03-16
190354.979067559,2000-03-17
198774.023218323,2000-03-18
220724.998622108,2000-03-19
250093.63407062,2000-03-20
293407.470403216,2000-03-21
335186.116022984,2000-03-22
372405.549879548,2000-03-23
395455.928468534,2000-03-24
408934.876435521,2000-03-25
415733.956615803,2000-03-26
411989.362875368,2000-03-27
416675.734525053,2000-03-28
415802.834887647,2000-03-29
409259.399062478,2000-03-30
