y,ds
3725.63637141598,2000-03-31
4317.71058639388,2000-06-30
4057.89742876645,2000-09-30
3910.50342588166,2000-12-31
3888.01959493313,2001-03-31
4012.9297668694,2001-06-30
3868.03396742333,2001-09-30
3703.15254046746,2001-12-31
3885.5213914944,2002-03-31
4175.31299038654,2002-06-30
3835.5573227199,2002-09-30
3735.62918517088,2002-12-31
4000.43874967577,2003-03-31
4317.71058639388,2003-06-30
4055.39922532773,2003-09-30
3848.04833991352,2003-12-31
3957.96929121744,2004-03-31
4619.99320247965,2004-06-30
4427.6315376978,2004-09-30
4200.29502477379,2004-12-31
4345.19082421986,2005-03-31
4777.38001911934,2005-06-30
4575.02554058259,2005-09-30
4130.34532848948,2005-12-31
