y,ds
4544.98822506859,2000-01-31
4577.85698950939,2000-02-29
4625.42227836941,2000-03-31
4534.67727375944,2000-04-30
4677.9741922244,2000-05-31
4677.427745041,2000-06-30
4695.92029150387,2000-07-31
4640.00140238732,2000-08-31
4704.28955990316,2000-09-30
4751.9570999218,2000-10-31
4593.25385015379,2000-11-30
4092.78975610101,2000-12-31
4358.67440526933,2001-01-31
4661.08973018045,2001-02-28
4803.92636085608,2001-03-31
4684.81539967915,2001-04-30
4722.98775202233,2001-05-31
4721.80227797282,2001-06-30
4789.52895006236,2001-07-31
4909.95960596687,2001-08-31
4963.79726177643,2001-09-30
5060.0172759955,2001-10-31
4808.31182989299,2001-11-30
4315.32938907418,2001-12-31
4710.09504434222,2002-01-31
5029.23016701767,2002-02-28
4906.1700892294,2002-03-31
4732.17987422337,2002-04-30
4913.26252052651,2002-05-31
5079.50396017982,2002-06-30
4936.16955631728,2002-07-31
5235.98527117807,2002-08-31
5142.1530517195,2002-09-30
5293.35145019693,2002-10-31
5095.56871260446,2002-11-30
4549.29163900555,2002-12-31
4962.90350043067,2003-01-31
5408.70426610157,2003-02-28
5177.19139439798,2003-03-31
5179.83089378959,2003-04-30
5291.57086962574,2003-05-31
5196.42846420955,2003-06-30
5300.7433395871,2003-07-31
5141.07491229003,2003-08-31
5178.76690098241,2003-09-30
5195.55123290832,2003-10-31
4919.04003420122,2003-11-30
4583.7430192545,2003-12-31
4822.67679477597,2004-01-31
5211.0144790441,2004-02-29
5197.8571953734,2004-03-31
4962.51162682667,2004-04-30
5203.03307523296,2004-05-31
5173.14540178749,2004-06-30
5369.56343373839,2004-07-31
5158.71012741481,2004-08-31
5494.05097475679,2004-09-30
5392.07580353935,2004-10-31
5278.49502101342,2004-11-30
4761.39009581496,2004-12-31
5129.15322489481,2005-01-31
5389.24184122707,2005-02-28
5212.06241819803,2005-03-31
5300.70673221529,2005-04-30
5434.86416605115,2005-05-31
5258.7908957247,2005-06-30
5314.20197812107,2005-07-31
5162.26077423518,2005-08-31
5383.56923477558,2005-09-30
5625.57035010142,2005-10-31
5376.55522774397,2005-11-30
4847.66762172846,2005-12-31
5032.01497894218,2006-01-31
5453.63877719497,2006-02-28
5594.12843471246,2006-03-31
5648.19941231298,2006-04-30
5614.13296061607,2006-05-31
5515.22965272143,2006-06-30
5665.91900586135,2006-07-31
5823.64267789126,2006-08-31
5713.47855310708,2006-09-30
5747.94491402953,2006-10-31
5495.62336500934,2006-11-30
4810.3755114794,2006-12-31
5547.61917779486,2007-01-31
5601.77717229375,2007-02-28
5480.08154216285,2007-03-31
5505.96935233197,2007-04-30
5570.61723363658,2007-05-31
5480.18673522085,2007-06-30
5626.36857227526,2007-07-31
5764.22942648475,2007-08-31
5966.63712893608,2007-09-30
6074.4071515392,2007-10-31
5704.38132951492,2007-11-30
5312.51437446962,2007-12-31
5472.01835149669,2008-01-31
5942.07184252584,2008-02-29
6403.27972957641,2008-03-31
6177.23077562708,2008-04-30
6259.45035810514,2008-05-31
6410.57772444393,2008-06-30
6210.17766237459,2008-07-31
6187.01289303784,2008-08-31
6373.25157640435,2008-09-30
6431.22053990652,2008-10-31
6412.11431938858,2008-11-30
5743.384647504,2008-12-31
6222.30381544156,2009-01-31
6550.54332077075,2009-02-28
6425.44651927926,2009-03-31
6509.73577707895,2009-04-30
6722.61174256933,2009-05-31
6542.9823784379,2009-06-30
6702.5878194786,2009-07-31
6825.39946581032,2009-08-31
6499.82812690126,2009-09-30
6661.88158002613,2009-10-31
6594.00993987123,2009-11-30
6076.77808498002,2009-12-31
6418.22823273496,2010-01-31
6928.55697568972,2010-02-28
6929.34639561851,2010-03-31
6892.2128445116,2010-04-30
6985.49485109692,2010-05-31
6722.75029034605,2010-06-30
6924.25228795578,2010-07-31
7079.75847437503,2010-08-31
6918.93447134521,2010-09-30
7088.48728480148,2010-10-31
6885.46733013981,2010-11-30
6369.81525469636,2010-12-31
6742.53366808818,2011-01-31
7121.38977774493,2011-02-28
7224.91448416001,2011-03-31
7403.36161516846,2011-04-30
7239.30523573654,2011-05-31
7379.00456451726,2011-06-30
7345.02871804443,2011-07-31
7714.18537663704,2011-08-31
7525.11037392077,2011-09-30
7745.24510455609,2011-10-31
7668.18876804085,2011-11-30
7013.17161459722,2011-12-31
7397.79027191337,2012-01-31
7815.21852147583,2012-02-29
7962.67134261585,2012-03-31
7929.7193709411,2012-04-30
7872.35600922698,2012-05-31
7585.70275970821,2012-06-30
7672.12283361936,2012-07-31
7875.3611074112,2012-08-31
7783.71028948899,2012-09-30
7841.6836020771,2012-10-31
7777.63055025434,2012-11-30
6809.18591073696,2012-12-31
7580.16028576471,2013-01-31
8107.8118000578,2013-02-28
8075.7063551669,2013-03-31
8120.07945599324,2013-04-30
7914.30395155823,2013-05-31
7754.73470745993,2013-06-30
7857.99298508879,2013-07-31
8072.00664331615,2013-08-31
7412.49270651612,2013-09-30
8292.0148370983,2013-10-31
7993.44932100511,2013-11-30
7411.45877033419,2013-12-31
7782.88778455223,2014-01-31
8221.65600350869,2014-02-28
8376.65217568385,2014-03-31
8424.69333985591,2014-04-30
8516.51385861294,2014-05-31
8361.76382535291,2014-06-30
8742.74408604065,2014-07-31
8751.89031490447,2014-08-31
8553.47772500905,2014-09-30
8350.61000447913,2014-10-31
8226.72270767916,2014-11-30
7512.00298673987,2014-12-31
7656.81655474593,2015-01-31
8089.28863409506,2015-02-28
7974.224863103,2015-03-31
8328.27417062851,2015-04-30
8239.53812563793,2015-05-31
8109.48710695094,2015-06-30
8196.35188845782,2015-07-31
8637.98079454448,2015-08-31
8366.06080434303,2015-09-30
8494.70564935977,2015-10-31
8445.55202066712,2015-11-30
7998.13907947557,2015-12-31
8350.86530476505,2016-01-31
8693.56253642152,2016-02-29
8691.74385480862,2016-03-31
8815.6008252726,2016-04-30
8739.29755783271,2016-05-31
8731.7841256358,2016-06-30
8863.68041443242,2016-07-31
9128.71978569495,2016-08-31
8807.94242061287,2016-09-30
9046.04169493222,2016-10-31
9028.97330920854,2016-11-30
8606.85090078601,2016-12-31
8765.76370261881,2017-01-31
9206.41013597421,2017-02-28
9288.29933450311,2017-03-31
9249.23042256508,2017-04-30
9386.78154328805,2017-05-31
9033.45631679494,2017-06-30
9223.21798697118,2017-07-31
9420.27610117809,2017-08-31
9480.99653214679,2017-09-30
9645.95995031591,2017-10-31
9401.10426472391,2017-11-30
8533.94855405161,2017-12-31
9292.06674961681,2018-01-31
9658.62783795714,2018-02-28
9342.0433669666,2018-03-31
9793.00996577141,2018-04-30
9880.96645433144,2018-05-31
9461.51377782408,2018-06-30
9547.83239798233,2018-07-31
9687.33989498807,2018-08-31
9562.30196519811,2018-09-30
9487.99468341078,2018-10-31
9507.84284010631,2018-11-30
9031.60377915311,2018-12-31
9386.9905837819,2019-01-31
9601.39830701316,2019-02-28
9712.17900524303,2019-03-31
9823.62663220984,2019-04-30
9667.05411206995,2019-05-31
9586.86444309853,2019-06-30
9489.22644803454,2019-07-31
9949.56033298385,2019-08-31
9304.29729540442,2019-09-30
9930.72135917931,2019-10-31
10004.2616480735,2019-11-30
9314.46973851396,2019-12-31
9537.73268882766,2020-01-31
10036.7446381845,2020-02-29
10110.0550690188,2020-03-31
10214.6402517405,2020-04-30
10234.5503202469,2020-05-31
9887.07214443141,2020-06-30
9860.34798173037,2020-07-31
10320.2491113747,2020-08-31
10183.9300616317,2020-09-30
