y,ds
592.849126454801,2000-01-31
532.843823574833,2000-02-29
584.515056610361,2000-03-31
564.513288983705,2000-04-30
577.847800734809,2000-05-31
556.179219139265,2000-06-30
571.180544859257,2000-07-31
567.846916921481,2000-08-31
547.845149294825,2000-09-30
561.179661045929,2000-10-31
541.177893419273,2000-11-30
556.179219139265,2000-12-31
552.845591201489,2001-01-31
497.840730228184,2001-02-28
546.178335325937,2001-03-31
526.17656769928,2001-04-30
541.177893419273,2001-05-31
521.176125792616,2001-06-30
536.177451512609,2001-07-31
532.843823574833,2001-08-31
514.508869917064,2001-09-30
527.843381668168,2001-10-31
507.841614041512,2001-11-30
522.842939761504,2001-12-31
519.509311823728,2002-01-31
482.839404508192,2002-02-28
514.508869917064,2002-03-31
494.507102290408,2002-04-30
507.841614041512,2002-05-31
491.173474352632,2002-06-30
502.841172134848,2002-07-31
501.17435816596,2002-08-31
484.50621847708,2002-09-30
497.840730228184,2002-10-31
479.505776570416,2002-11-30
494.507102290408,2002-12-31
492.84028832152,2003-01-31
442.835869254879,2003-02-28
487.839846414856,2003-03-31
469.504892757088,2003-04-30
482.839404508192,2003-05-31
466.171264819312,2003-06-30
479.505776570416,2003-07-31
477.838962601528,2003-08-31
459.50400894376,2003-09-30
472.838520694864,2003-10-31
456.170381005984,2003-11-30
469.504892757088,2003-12-31
467.8380787882,2004-01-31
421.167287659335,2004-02-29
464.504450850424,2004-03-31
447.836311161544,2004-04-30
461.170822912648,2004-05-31
446.169497192656,2004-06-30
457.837194974872,2004-07-31
457.837194974872,2004-08-31
441.169055285991,2004-09-30
454.503567037096,2004-10-31
437.835427348215,2004-11-30
451.16993909932,2004-12-31
447.836311161544,2005-01-31
404.499147970455,2005-02-28
444.502683223767,2005-03-31
429.501357503775,2005-04-30
441.169055285991,2005-05-31
426.167729565999,2005-06-30
439.502241317103,2005-07-31
437.835427348215,2005-08-31
421.167287659335,2005-09-30
434.501799410439,2005-10-31
419.500473690447,2005-11-30
429.501357503775,2005-12-31
427.834543534887,2006-01-31
401.165520032679,2006-02-28
426.167729565999,2006-03-31
412.833217814895,2006-04-30
424.500915597111,2006-05-31
411.166403846007,2006-06-30
424.500915597111,2006-07-31
422.834101628223,2006-08-31
409.499589877119,2006-09-30
421.167287659335,2006-10-31
406.165961939343,2006-11-30
417.833659721559,2006-12-31
416.166845752671,2007-01-31
374.496496530471,2007-02-28
