y,ds
88190.1749751391,2000-01-01 00:00:00
90481.6712931448,2000-01-01 01:00:00
104307.111647475,2000-01-01 02:00:00
100339.384188134,2000-01-01 03:00:00
98198.4356918508,2000-01-01 04:00:00
76253.3174264684,2000-01-01 05:00:00
71216.3042544206,2000-01-01 06:00:00
68955.3136792376,2000-01-01 07:00:00
63959.5030689244,2000-01-01 08:00:00
51693.4212048555,2000-01-01 09:00:00
52069.3945806832,2000-01-01 10:00:00
116414.325941779,2000-01-01 11:00:00
42.8406427810454,2000-01-01 12:00:00
61480.6143307221,2000-01-01 13:00:00
50910.9687103774,2000-01-01 14:00:00
59498.5334042037,2000-01-01 15:00:00
49098.0559940575,2000-01-01 16:00:00
50026.6983469976,2000-01-01 17:00:00
51831.6874937531,2000-01-01 18:00:00
56263.7361295639,2000-01-01 19:00:00
43963.1867378902,2000-01-01 20:00:00
41253.7221253658,2000-01-01 21:00:00
38069.2395174596,2000-01-01 22:00:00
36880.7040828093,2000-01-01 23:00:00
57013.7019888283,2000-01-02 00:00:00
75886.0599771615,2000-01-02 01:00:00
72565.6881512269,2000-01-02 02:00:00
73266.5278791923,2000-01-02 03:00:00
63628.6940396134,2000-01-02 04:00:00
60506.0152743089,2000-01-02 05:00:00
52156.5538458909,2000-01-02 06:00:00
55741.5728952743,2000-01-02 07:00:00
55391.7472990089,2000-01-02 08:00:00
56203.517000875,2000-01-02 09:00:00
63502.3131050622,2000-01-02 10:00:00
134226.906500882,2000-01-02 11:00:00
38.8788579988778,2000-01-02 12:00:00
48388.1041610931,2000-01-02 13:00:00
47772.4428059443,2000-01-02 14:00:00
44475.0493317463,2000-01-02 15:00:00
41340.4852120953,2000-01-02 16:00:00
42522.6817910941,2000-01-02 17:00:00
45970.2269085363,2000-01-02 18:00:00
93109.1269606783,2000-01-02 19:00:00
57857.9583259082,2000-01-02 20:00:00
22791.8050404652,2000-01-02 21:00:00
23640.4193408055,2000-01-02 22:00:00
18824.0775811244,2000-01-02 23:00:00
86657.3604429185,2000-01-03 00:00:00
60534.5401247405,2000-01-03 01:00:00
55106.1026162146,2000-01-03 02:00:00
43613.3611416248,2000-01-03 03:00:00
71234.1322859404,2000-01-03 04:00:00
73977.2720691132,2000-01-03 05:00:00
70234.5739853995,2000-01-03 06:00:00
68733.8499099144,2000-01-03 07:00:00
61324.916188783,2000-01-03 08:00:00
59332.9308003091,2000-01-03 09:00:00
59104.7319968563,2000-01-03 10:00:00
129414.526525983,2000-01-03 11:00:00
54.3298186493312,2000-01-03 12:00:00
66697.0963534021,2000-01-03 13:00:00
67533.0329424395,2000-01-03 14:00:00
63237.6658816134,2000-01-03 15:00:00
58178.0705363073,2000-01-03 16:00:00
58948.2414979607,2000-01-03 17:00:00
45536.0152964107,2000-01-03 18:00:00
29714.6277688247,2000-01-03 19:00:00
36831.9741299887,2000-01-03 20:00:00
32094.0757089945,2000-01-03 21:00:00
32073.4744281273,2000-01-03 22:00:00
33942.2483098757,2000-01-03 23:00:00
111095.233693241,2000-01-04 00:00:00
107849.739599689,2000-01-04 01:00:00
111740.212255778,2000-01-04 02:00:00
110639.628443291,2000-01-04 03:00:00
92381.3470961942,2000-01-04 04:00:00
69197.7749079063,2000-01-04 05:00:00
73884.9624836887,2000-01-04 06:00:00
76960.8921885635,2000-01-04 07:00:00
71547.905640688,2000-01-04 08:00:00
64803.363227526,2000-01-04 09:00:00
68518.7249962427,2000-01-04 10:00:00
160835.837811832,2000-01-04 11:00:00
41.2559288681784,2000-01-04 12:00:00
88602.2005924846,2000-01-04 13:00:00
84799.283380082,2000-01-04 14:00:00
74272.0288569064,2000-01-04 15:00:00
75459.375756122,2000-01-04 16:00:00
76447.4448807946,2000-01-04 17:00:00
76257.6753897288,2000-01-04 18:00:00
75843.2727015141,2000-01-04 19:00:00
62278.9139643289,2000-01-04 20:00:00
47915.0670581023,2000-01-04 21:00:00
50210.128982412,2000-01-04 22:00:00
50375.7315863066,2000-01-04 23:00:00
92658.2758524677,2000-01-05 00:00:00
100345.723043786,2000-01-05 01:00:00
99893.287221662,2000-01-05 02:00:00
98701.582359186,2000-01-05 03:00:00
91589.3863182389,2000-01-05 04:00:00
80110.9072688649,2000-01-05 05:00:00
64041.5120139152,2000-01-05 06:00:00
59789.3284072148,2000-01-05 07:00:00
58992.2173090427,2000-01-05 08:00:00
54945.6503325368,2000-01-05 09:00:00
57032.7185557827,2000-01-05 10:00:00
114862.494842604,2000-01-05 11:00:00
29.3705745216758,2000-01-05 12:00:00
74429.7078912367,2000-01-05 13:00:00
85565.8887354314,2000-01-05 14:00:00
96309.0605292351,2000-01-05 15:00:00
82606.8316816305,2000-01-05 16:00:00
77725.9128300001,2000-01-05 17:00:00
73861.9841319521,2000-01-05 18:00:00
79087.1820811528,2000-01-05 19:00:00
72315.6995314721,2000-01-05 20:00:00
82790.2623170448,2000-01-05 21:00:00
72565.2919727487,2000-01-05 22:00:00
75799.6930689102,2000-01-05 23:00:00
98445.651062258,2000-01-06 00:00:00
106469.84996006,2000-01-06 01:00:00
103313.099845629,2000-01-06 02:00:00
93502.9283680258,2000-01-06 03:00:00
91987.9418673249,2000-01-06 04:00:00
76039.7772267096,2000-01-06 05:00:00
68864.1926292478,2000-01-06 06:00:00
65887.7037224053,2000-01-06 07:00:00
57829.0372969983,2000-01-06 08:00:00
54550.2642112765,2000-01-06 09:00:00
53451.6612911814,2000-01-06 10:00:00
109086.608808682,2000-01-06 11:00:00
31.7476453909763,2000-01-06 12:00:00
40961.7385869201,2000-01-06 13:00:00
43193.4119547151,2000-01-06 14:00:00
40487.9091269729,2000-01-06 15:00:00
34938.2410041126,2000-01-06 16:00:00
44721.8685236753,2000-01-06 17:00:00
30695.9618593676,2000-01-06 18:00:00
38797.8117389002,2000-01-06 19:00:00
15985.0626062232,2000-01-06 20:00:00
17.4852201751732,2000-01-06 21:00:00
35756.7457401084,2000-01-06 22:00:00
42066.2841841884,2000-01-06 23:00:00
98387.8090044384,2000-01-07 00:00:00
94880.8371152637,2000-01-07 01:00:00
89479.3397432565,2000-01-07 02:00:00
79563.3886119694,2000-01-07 03:00:00
80331.9748597099,2000-01-07 04:00:00
71183.0252622504,2000-01-07 05:00:00
66823.081109475,2000-01-07 06:00:00
63085.5333459782,2000-01-07 07:00:00
56632.974471262,2000-01-07 08:00:00
51764.3371524563,2000-01-07 09:00:00
52561.0520721502,2000-01-07 10:00:00
116021.316891388,2000-01-07 11:00:00
27.7858606088088,2000-01-07 12:00:00
65192.0143146567,2000-01-07 13:00:00
69249.2781100744,2000-01-07 14:00:00
70544.385555365,2000-01-07 15:00:00
74525.9792614434,2000-01-07 16:00:00
71528.0967167772,2000-01-07 17:00:00
71940.5185126008,2000-01-07 18:00:00
65917.4171082715,2000-01-07 19:00:00
67435.1768583199,2000-01-07 20:00:00
67322.6621705064,2000-01-07 21:00:00
66563.1880277649,2000-01-07 22:00:00
51908.5461185272,2000-01-07 23:00:00
82866.3285848624,2000-01-08 00:00:00
73092.2093487769,2000-01-08 01:00:00
93414.5805673835,2000-01-08 02:00:00
67645.1514517748,2000-01-08 03:00:00
88019.818229506,2000-01-08 04:00:00
75620.224218278,2000-01-08 05:00:00
72299.8523923434,2000-01-08 06:00:00
67415.3679344091,2000-01-08 07:00:00
62635.8707732022,2000-01-08 08:00:00
64854.8664296942,2000-01-08 09:00:00
68481.0880408121,2000-01-08 10:00:00
128444.28543283,2000-01-08 11:00:00
34.9170732167103,2000-01-08 12:00:00
73373.892246789,2000-01-08 13:00:00
67916.5337093533,2000-01-08 14:00:00
65850.8591239311,2000-01-08 15:00:00
42692.2461797709,2000-01-08 16:00:00
66593.6937705875,2000-01-08 17:00:00
38266.5363996115,2000-01-08 18:00:00
51814.2556407116,2000-01-08 19:00:00
42697.7926784659,2000-01-08 20:00:00
32927.2390486844,2000-01-08 21:00:00
41666.5400996677,2000-01-08 22:00:00
27078.4561747704,2000-01-08 23:00:00
72863.6143668459,2000-01-09 00:00:00
53061.8216686161,2000-01-09 01:00:00
48676.5220932349,2000-01-09 02:00:00
49843.2677115833,2000-01-09 03:00:00
14484.3385307381,2000-01-09 04:00:00
15088.5107100187,2000-01-09 05:00:00
30157.1591289928,2000-01-09 06:00:00
13569.5624245356,2000-01-09 07:00:00
24661.37127917,2000-01-09 08:00:00
34096.361737902,2000-01-09 09:00:00
44145.4288378699,2000-01-09 10:00:00
91172.2103806766,2000-01-09 11:00:00
22.2393619137742,2000-01-09 12:00:00
44577.2633791262,2000-01-09 13:00:00
44882.7169858313,2000-01-09 14:00:00
45180.6432014503,2000-01-09 15:00:00
49722.0370972489,2000-01-09 16:00:00
39116.7354138647,2000-01-09 17:00:00
34870.0983058593,2000-01-09 18:00:00
62083.9941530463,2000-01-09 19:00:00
56209.8558565265,2000-01-09 20:00:00
26187.450777261,2000-01-09 21:00:00
18458.0086672521,2000-01-09 22:00:00
16554.7672578989,2000-01-09 23:00:00
26843.1261587097,2000-01-10 00:00:00
47087.8463955857,2000-01-10 01:00:00
62336.7560221485,2000-01-10 02:00:00
61870.8501317656,2000-01-10 03:00:00
53016.6573220994,2000-01-10 04:00:00
46878.2679806091,2000-01-10 05:00:00
39077.5137445212,2000-01-10 06:00:00
38540.2957280593,2000-01-10 07:00:00
40831.792046065,2000-01-10 08:00:00
37416.7335638366,2000-01-10 09:00:00
39295.0157290622,2000-01-10 10:00:00
99276.8335095567,2000-01-10 11:00:00
21.8431834355575,2000-01-10 12:00:00
54676.2489673494,2000-01-10 13:00:00
43380.0120179552,2000-01-10 14:00:00
31253.7811566968,2000-01-10 15:00:00
33114.6314688809,2000-01-10 16:00:00
39805.6897874836,2000-01-10 17:00:00
27875.9634514208,2000-01-10 18:00:00
24294.1138298631,2000-01-10 19:00:00
18759.5004891751,2000-01-10 20:00:00
19329.601319329,2000-01-10 21:00:00
37942.066225952,2000-01-10 22:00:00
35529.339293612,2000-01-10 23:00:00
47365.5675088157,2000-01-11 00:00:00
36343.4860663474,2000-01-11 01:00:00
34138.356656593,2000-01-11 02:00:00
36349.0325650424,2000-01-11 03:00:00
28627.9102030762,2000-01-11 04:00:00
37109.6952432186,2000-01-11 05:00:00
29329.9384664763,2000-01-11 06:00:00
30861.9606417404,2000-01-11 07:00:00
37090.6786762642,2000-01-11 08:00:00
34723.1160904409,2000-01-11 09:00:00
39680.4973883671,2000-01-11 10:00:00
101890.422930353,2000-01-11 11:00:00
32.5400023474098,2000-01-11 12:00:00
55237.2376925043,2000-01-11 13:00:00
45527.6955483682,2000-01-11 14:00:00
33083.72954758,2000-01-11 15:00:00
38203.1478430968,2000-01-11 16:00:00
38898.8372508455,2000-01-11 17:00:00
39066.0245686529,2000-01-11 18:00:00
39060.0818914797,2000-01-11 19:00:00
32090.1139242124,2000-01-11 20:00:00
25781.3678370888,2000-01-11 21:00:00
29043.1052482473,2000-01-11 22:00:00
24003.7150053302,2000-01-11 23:00:00
55049.8452723078,2000-01-12 00:00:00
28891.3688910903,2000-01-12 01:00:00
25827.7207190402,2000-01-12 02:00:00
53681.0486300689,2000-01-12 03:00:00
45469.0611335921,2000-01-12 04:00:00
47337.4388368623,2000-01-12 05:00:00
43504.4120601152,2000-01-12 06:00:00
32554.0389222042,2000-01-12 07:00:00
26328.4903155061,2000-01-12 08:00:00
29908.3590446727,2000-01-12 09:00:00
34542.0625258958,2000-01-12 10:00:00
72558.556938619,2000-01-12 11:00:00
19.0699340880402,2000-01-12 12:00:00
48272.816223932,2000-01-12 13:00:00
47030.7966947225,2000-01-12 14:00:00
46666.7086732413,2000-01-12 15:00:00
38241.9733339621,2000-01-12 16:00:00
