y,ds
3056342.71035867,2000-01-01
2906334.76047048,2000-01-02
2682939.68002512,2000-01-03
2464961.25991556,2000-01-04
2380051.44924616,2000-01-05
2337452.00080295,2000-01-06
2342183.00793169,2000-01-07
2403560.08866458,2000-01-08
2391316.54612655,2000-01-09
2535153.61715117,2000-01-10
2722314.70527835,2000-01-11
2814212.61930948,2000-01-12
3124648.59471646,2000-01-13
3186094.24077006,2000-01-14
3262044.23182823,2000-01-15
3274604.65733493,2000-01-16
3342462.08743296,2000-01-17
3345314.034151,2000-01-18
3351914.83610657,2000-01-19
3250388.12730814,2000-01-20
3085848.03566374,2000-01-21
3024937.94035836,2000-01-22
3024641.44167422,2000-01-23
3025186.25800632,2000-01-24
3063486.47552957,2000-01-25
2901622.28450949,2000-01-26
2789953.46759684,2000-01-27
2625963.75163487,2000-01-28
2584785.64375873,2000-01-29
2613169.8334144,2000-01-30
2631219.19081117,2000-01-31
2617882.30937539,2000-02-01
2614392.89048647,2000-02-02
2669623.18287387,2000-02-03
2882294.27653739,2000-02-04
3048846.85300036,2000-02-05
3192313.30066981,2000-02-06
3302881.36621761,2000-02-07
3287433.78477413,2000-02-08
3286614.70715921,2000-02-09
3298700.73477129,2000-02-10
3358015.29653266,2000-02-11
3370842.57085509,2000-02-12
3198712.11289681,2000-02-13
3078315.11596991,2000-02-14
3030382.3974458,2000-02-15
2996998.49872888,2000-02-16
3020180.98959475,2000-02-17
2976973.71884906,2000-02-18
2918652.42767954,2000-02-19
2780189.39530489,2000-02-20
2550732.76988573,2000-02-21
2478103.56408988,2000-02-22
2425688.156085,2000-02-23
2402257.34757116,2000-02-24
2453922.24328183,2000-02-25
2452877.08542025,2000-02-26
2616138.52648931,2000-02-27
2806310.92937726,2000-02-28
3075952.3920807,2000-02-29
3223249.23212583,2000-03-01
3250063.83187236,2000-03-02
3221570.30832691,2000-03-03
3239069.29004125,2000-03-04
3259375.743671,2000-03-05
3241328.23939101,2000-03-06
3216785.56081167,2000-03-07
3092567.43709296,2000-03-08
3096609.08478109,2000-03-09
2996045.9967061,2000-03-10
2893438.92082734,2000-03-11
2894013.38702786,2000-03-12
2815424.55768088,2000-03-13
2677252.46464004,2000-03-14
2607856.94761805,2000-03-15
2450747.8542448,2000-03-16
2561378.92576298,2000-03-17
2507095.57604804,2000-03-18
2665681.60349164,2000-03-19
2621286.48489262,2000-03-20
2695129.48217665,2000-03-21
2699432.41933017,2000-03-22
2896900.54296463,2000-03-23
3109219.54444074,2000-03-24
3226590.40167268,2000-03-25
3230506.03742005,2000-03-26
3271005.90455623,2000-03-27
3244117.18013866,2000-03-28
3262770.65360436,2000-03-29
3322841.28701028,2000-03-30
3349933.85427319,2000-03-31
3133248.90967318,2000-04-01
3021839.52910914,2000-04-02
3005454.27057708,2000-04-03
2980939.38874938,2000-04-04
3130880.62643364,2000-04-05
3014288.07824756,2000-04-06
2856534.10023631,2000-04-07
2716223.51043614,2000-04-08
2592414.9255249,2000-04-09
2491071.67528727,2000-04-10
2367405.78036777,2000-04-11
2481418.79000188,2000-04-12
2476580.30210013,2000-04-13
2467509.29548235,2000-04-14
2583875.76342179,2000-04-15
2747909.95418638,2000-04-16
2905536.06714009,2000-04-17
3030814.17365458,2000-04-18
3075542.85327324,2000-04-19
3028321.73159106,2000-04-20
3031494.26751131,2000-04-21
3138196.73146469,2000-04-22
3115896.32418413,2000-04-23
3056607.70605762,2000-04-24
2938940.35014154,2000-04-25
2738132.910077,2000-04-26
2714418.57469646,2000-04-27
2734163.53394313,2000-04-28
2749837.19563326,2000-04-29
2729221.27150194,2000-04-30
2732490.16949454,2000-05-01
2573322.26338333,2000-05-02
2458542.06340402,2000-05-03
2331414.54634723,2000-05-04
2263234.6739302,2000-05-05
2236484.93327082,2000-05-06
2232932.50841152,2000-05-07
2297443.20961237,2000-05-08
2352610.49602939,2000-05-09
2487204.22057608,2000-05-10
2649835.60194135,2000-05-11
2615552.94158815,2000-05-12
2743873.86584858,2000-05-13
2786706.80700555,2000-05-14
2746438.57946635,2000-05-15
2809468.6403633,2000-05-16
2838195.65662251,2000-05-17
2795990.92205255,2000-05-18
2753491.54191524,2000-05-19
2655758.16315696,2000-05-20
2622796.77506494,2000-05-21
2608646.37536456,2000-05-22
2560365.27088659,2000-05-23
2544613.77829187,2000-05-24
2555675.03232692,2000-05-25
2475877.97084209,2000-05-26
2411810.16455066,2000-05-27
2332632.04406897,2000-05-28
2254610.2684554,2000-05-29
2267083.59747364,2000-05-30
2305810.03185533,2000-05-31
2314080.49202594,2000-06-01
2367587.3858118,2000-06-02
2420684.7407902,2000-06-03
2582067.12144856,2000-06-04
2708206.92726382,2000-06-05
2840723.30790477,2000-06-06
2871464.66209933,2000-06-07
