y,ds
1126.98910179647,2000-03-31
1366.0772487912,2000-06-30
1556.26100208246,2000-09-30
1333.47431965555,2000-12-31
1262.83463986165,2001-03-31
1463.88603619813,2001-06-30
1741.01093385111,2001-09-30
1594.29775274071,2001-12-31
1372.05445246606,2002-03-31
1542.13306612368,2002-06-30
1968.68805564836,2002-09-30
1672.001400514,2002-12-31
1293.80742254052,2003-03-31
1614.94627452662,2003-06-30
2259.94088926012,2003-09-30
1692.6499222999,2003-12-31
1514.42057635838,2004-03-31
1738.83740524207,2004-06-30
2373.50775908262,2004-09-30
1822.51825669022,2004-12-31
1487.25146874534,2005-03-31
1878.48661837308,2005-06-30
2602.2716451844,2005-09-30
1897.50499370221,2005-12-31
1644.2889107487,2006-03-31
2014.33215643827,2006-06-30
2861.46493181277,2006-09-30
2043.13141050809,2006-12-31
1759.48592702798,2007-03-31
2181.15047718232,2007-06-30
2943.51563680414,2007-09-30
2112.68432599746,2007-12-31
1949.12629816698,2008-03-31
2340.90482994698,2008-06-30
3193.47142684409,2008-09-30
2479.46727877347,2008-12-31
2014.87553859053,2009-03-31
2500.11580055937,2009-06-30
3423.86545940264,2009-09-30
2594.12091290048,2009-12-31
2233.85854595161,2010-03-31
2691.38631815516,2010-06-30
3689.57933185815,2010-09-30
2841.90317433138,2010-12-31
2526.74152602015,2011-03-31
2810.38700950026,2011-06-30
3826.51163422786,2011-09-30
3372.78753709013,2011-12-31
2922.86711501824,2012-03-31
3165.75893707879,2012-06-30
4215.02987309429,2012-09-30
3787.93150141734,2012-12-31
3397.78311609413,2013-03-31
3670.01757437676,2013-06-30
5196.3780400772,2013-09-30
4643.21500907576,2013-12-31
3982.46231192669,2014-03-31
4549.20989673465,2014-06-30
5727.80578498821,2014-09-30
4961.63695030056,2014-12-31
3705.33741427371,2015-03-31
3999.30715864677,2015-06-30
5235.50155503997,2015-09-30
4348.15850039817,2015-12-31
3743.91754708422,2016-03-31
4226.98428044403,2016-06-30
5436.00956922419,2016-09-30
4664.40691301393,2016-12-31
3973.76819749052,2017-03-31
4259.58720957967,2017-06-30
5537.07864954469,2017-09-30
4591.05032245873,2017-12-31
3823.79472346655,2018-03-31
4308.49160328314,2018-06-30
5312.11843850874,2018-09-30
4890.99727050666,2018-12-31
3852.59397753637,2019-03-31
4275.34529199523,2019-06-30
5367.54341803933,2019-09-30
5086.61484532053,2019-12-31
4456.83493085032,2020-03-31
4829.05170514894,2020-06-30
