y,ds
272.189234257626,2000-01-01
260.792033618755,2000-01-02
243.696232660449,2000-01-03
272.189234257626,2000-01-04
249.394832979884,2000-01-05
266.490633938191,2000-01-06
260.792033618755,2000-01-07
226.600431702143,2000-01-08
260.792033618755,2000-01-09
283.586434896497,2000-01-10
300.682235854803,2000-01-11
317.778036813109,2000-01-12
294.983635535367,2000-01-13
260.792033618755,2000-01-14
312.079436493673,2000-01-15
357.668239049156,2000-01-16
232.299032021578,2000-01-17
277.887834577061,2000-01-18
266.490633938191,2000-01-19
1770.92111826912,2000-01-20
1332.1288936726,2000-01-21
2335.08254989322,2000-01-22
1884.89312465783,2000-01-23
1571.47010708889,2000-01-24
1634.15471060268,2000-01-25
3092.99639237813,2000-01-26
1731.03091603308,2000-01-27
3338.03620611385,2000-01-28
3309.54320451667,2000-01-29
2158.42593999073,2000-01-30
3474.80261378029,2000-01-31
4170.03185275141,2000-02-01
3383.62500866933,2000-02-02
7292.86482780198,2000-02-03
5930.89935145693,2000-02-04
4266.90805818181,2000-02-05
4722.79608373664,2000-02-06
3235.46140036401,2000-02-07
3736.93822847432,2000-02-08
4204.22345466802,2000-02-09
3839.51303422416,2000-02-10
3338.03620611385,2000-02-11
6136.04896295661,2000-02-12
4568.93387511188,2000-02-13
4660.11148022285,2000-02-14
4648.71427958398,2000-02-15
4204.22345466802,2000-02-16
2232.50774414339,2000-02-17
2597.21816458725,2000-02-18
2164.12454031016,2000-02-19
3224.06419972514,2000-02-20
3457.70681282199,2000-02-21
5275.56031472187,2000-02-22
2933.43558343394,2000-02-23
1674.04491283872,2000-02-24
5640.27073516573,2000-02-25
6420.97897892837,2000-02-26
7902.61506198157,2000-02-27
6797.08660001111,2000-02-28
8671.92610510534,2000-02-29
9407.0455463125,2000-03-01
6751.49779745562,2000-03-02
8381.29748881413,2000-03-03
11042.5438379904,2000-03-04
15453.2604852334,2000-03-05
15390.5758817196,2000-03-06
16940.595168606,2000-03-07
16097.2023213296,2000-03-08
17185.6349823418,2000-03-09
